date,symbol,signal,action,weight,price,slope,norm_slope,r_squared,distance_from_trendline,reversal_z_score,signal_strength,volatility,reversal_type,days_held
2020-03-27,LINK/USD,LONG,OPEN,0.125,2.14539,-0.10235576640711899,-500.0,0.6877199560445537,30.233768910472968,1.8376771580289886,6.319036271718882,2.518218114270706,downtrend_broken_up,
2020-03-27,XRP/USD,LONG,OPEN,0.125,0.1728,-0.0035603781979977756,-500.0,0.6607810747482374,25.128668312167633,1.8481543103668958,6.1061269575241255,1.836773559078227,downtrend_broken_up,
2020-03-27,ZRX/USD,LONG,OPEN,0.125,0.149928,-0.004724531479421579,-500.0,0.7084324620607744,17.066686306372823,1.5363821160820996,5.442114825810922,1.7897455081859213,downtrend_broken_up,
2020-03-27,ALGO/USD,LONG,CLOSE,0.0,0.1537,,,,,,,,,3.0
2020-03-28,ALGO/USD,LONG,OPEN,0.125,0.1503,-0.00940718576195773,-500.0,0.7255079564529975,61.521768270417496,1.6610151319738367,6.025398470179221,2.646789377237898,downtrend_broken_up,
2020-03-30,XTZ/USD,LONG,OPEN,0.125,1.6077,-0.05617608453837597,-500.0,0.6229154532057682,32.62333529068433,1.5571184527481285,4.849765733443326,2.7650240845985388,downtrend_broken_up,
2020-03-30,LINK/USD,LONG,CLOSE,0.0,2.14101,,,,,,,,,3.0
2020-03-30,XRP/USD,LONG,CLOSE,0.0,0.1714,,,,,,,,,3.0
2020-03-30,ZRX/USD,LONG,CLOSE,0.0,0.1506,,,,,,,,,3.0
2020-03-31,LINK/USD,LONG,OPEN,0.125,2.26565,-0.0984280934371524,-500.0,0.6564798443254474,55.77280564303189,2.106621766349746,6.914773646129401,2.5015508747832405,downtrend_broken_up,
2020-03-31,ZRX/USD,LONG,OPEN,0.125,0.152653,-0.004615452947719687,-500.0,0.6890312206959901,29.191009692013203,1.8233167454450425,6.281610814147188,1.7923406654453817,downtrend_broken_up,
2020-03-31,ALGO/USD,LONG,CLOSE,0.0,0.154,,,,,,,,,3.0
2020-04-02,XTZ/USD,LONG,CLOSE,0.0,1.6708,,,,,,,,,3.0
2020-04-03,LINK/USD,LONG,CLOSE,0.0,2.30047,,,,,,,,,3.0
2020-04-03,ZRX/USD,LONG,CLOSE,0.0,0.155004,,,,,,,,,3.0
2020-04-14,XLM/USD,SHORT,OPEN,-0.5,0.04814,0.00046818264738598443,354.97853405875424,0.7390970498966869,-2.991560498478574,-1.6823300306993163,4.413821418759099,1.0131636494758465,uptrend_broken_down,
2020-04-15,XRP/USD,SHORT,OPEN,-0.25,0.1807,0.0015208676307007785,307.2034782544461,0.7618654637131022,-8.309444643895734,-1.759364668568636,4.117752900564801,0.868466341982615,uptrend_broken_down,
2020-04-17,XLM/USD,SHORT,CLOSE,0.0,0.048665,,,,,,,,,3.0
2020-04-18,XRP/USD,SHORT,CLOSE,0.0,0.1958,,,,,,,,,3.0
2020-04-19,XLM/USD,SHORT,OPEN,-0.5,0.048889,0.0004511081201334816,336.7924560713469,0.7249214461373923,-4.3614367173755975,-1.5819339096793195,3.8622611772346245,0.9306064809782223,uptrend_broken_down,
2020-04-20,LINK/USD,SHORT,OPEN,-0.5,3.44376,0.06097925695216908,500.0,0.8393192927678433,-5.315718690806371,-1.5984627968109661,6.708103320675445,1.2355129356597145,uptrend_broken_down,
2020-04-22,XLM/USD,SHORT,CLOSE,0.0,0.055,,,,,,,,,3.0
2020-04-23,LINK/USD,SHORT,CLOSE,0.0,3.75699,,,,,,,,,3.0
2020-05-10,XLM/USD,SHORT,OPEN,-0.25,0.064277,0.0010698202447163513,500.0,0.8167727921772112,-16.186009217159494,-2.4748722073693137,10.107041415474063,0.9168620065622493,uptrend_broken_down,
2020-05-10,XRP/USD,SHORT,OPEN,-0.25,0.1973,0.0013323025583982203,246.47259696672597,0.6438989700168765,-10.616824724430003,-1.8996365369844332,3.0147887468109404,0.679742944840037,uptrend_broken_down,
2020-05-13,XLM/USD,SHORT,CLOSE,0.0,0.069995,,,,,,,,,3.0
2020-05-13,XRP/USD,SHORT,CLOSE,0.0,0.2023,,,,,,,,,3.0
2020-05-21,ZRX/USD,SHORT,OPEN,-0.5,0.324256,0.008406240044493881,500.0,0.7258797703511758,-19.712973811087103,-1.551938481590405,5.632603743079978,1.8404618016624654,uptrend_broken_down,
2020-05-24,ZRX/USD,SHORT,CLOSE,0.0,0.301289,,,,,,,,,3.0
2020-05-30,XRP/USD,LONG,OPEN,0.5,0.2071,-0.0008055839822024471,-141.9788283456751,0.5444864211491054,7.167418941295867,1.7347802758398831,1.3410813316091124,0.5392361517524663,downtrend_broken_up,
2020-06-02,XRP/USD,LONG,CLOSE,0.0,0.203,,,,,,,,,3.0
2020-06-11,ALGO/USD,SHORT,OPEN,-0.5,0.2302,0.001982224694104561,314.2971387263965,0.783110533525059,-7.490357367247971,-1.5028031783586198,3.6988404459762343,0.7532692916116392,uptrend_broken_down,
2020-06-14,ALGO/USD,SHORT,CLOSE,0.0,0.2326,,,,,,,,,3.0
2020-06-15,ALGO/USD,SHORT,OPEN,-0.5,0.2265,0.0014937708565072303,240.71804089410114,0.5776337166487615,-8.132104502920285,-1.5514960270676281,2.1573064563158693,0.7482232771505601,uptrend_broken_down,
2020-06-18,ALGO/USD,SHORT,CLOSE,0.0,0.2403,,,,,,,,,3.0
2020-07-04,XRP/USD,LONG,OPEN,0.25,0.1781,-0.0010385317018909899,-212.83777158349875,0.8963842116686052,2.860006607562947,2.0058925723127428,3.826930471681189,0.3710050587692315,downtrend_broken_up,
2020-07-04,XLM/USD,LONG,OPEN,0.25,0.068,-0.0004733770856507226,-254.09211215075553,0.763268569763408,5.904213490569026,1.5104233351761236,2.929322916199748,0.5734089888899614,downtrend_broken_up,
2020-07-07,XRP/USD,LONG,CLOSE,0.0,0.1852,,,,,,,,,3.0
2020-07-07,XLM/USD,LONG,CLOSE,0.0,0.073364,,,,,,,,,3.0
2020-07-24,ALGO/USD,SHORT,OPEN,-0.5,0.3123,0.005931857619577308,500.0,0.7885534100498874,-12.023692255126122,-1.5316319748563723,6.038868083572178,1.173648984700283,uptrend_broken_down,
2020-07-27,XLM/USD,SHORT,OPEN,-0.25,0.094859,0.0014097501668520573,500.0,0.7899736372453092,-11.313805191351387,-1.6366305414378586,6.464474908232125,0.8199392577754815,uptrend_broken_down,
2020-07-27,ALGO/USD,SHORT,CLOSE,0.0,0.288,,,,,,,,,3.0
2020-07-30,XLM/USD,SHORT,CLOSE,0.0,0.096356,,,,,,,,,3.0
2020-08-09,XRP/USD,SHORT,OPEN,-0.5,0.288,0.0044895216907675185,500.0,0.8300342515941619,-4.641465582063041,-1.5061092939016896,6.250611502913502,0.6372407280690314,uptrend_broken_down,
2020-08-12,XRP/USD,SHORT,CLOSE,0.0,0.2823,,,,,,,,,3.0
2020-08-21,LINK/USD,SHORT,OPEN,-0.25,13.82669,0.42348218909899876,500.0,0.8187288503251122,-22.899081432018225,-1.5814128423907325,6.473741591699662,1.5974635308380325,uptrend_broken_down,
2020-08-21,XTZ/USD,SHORT,OPEN,-0.25,3.3916,0.04626509454949943,497.8995020216798,0.5999771527310583,-17.430779101755927,-1.6384179650052866,4.894418552684914,1.1528407238097744,uptrend_broken_down,
2020-08-24,LINK/USD,SHORT,CLOSE,0.0,15.13262,,,,,,,,,3.0
2020-08-24,XTZ/USD,SHORT,CLOSE,0.0,3.6806,,,,,,,,,3.0
2020-08-27,ZRX/USD,SHORT,OPEN,-0.5,0.605913,0.012483921023359285,500.0,0.8383108962947324,-12.316355568691407,-2.1347751256776557,8.948026244972677,1.557927428051536,uptrend_broken_down,
2020-08-30,ZRX/USD,SHORT,CLOSE,0.0,0.636946,,,,,,,,,3.0
2020-08-31,ZRX/USD,SHORT,OPEN,-0.5,0.612689,0.011615950611790878,500.0,0.7828111158033386,-13.834135556408423,-1.8486458562524994,7.235702627291188,1.568907899206024,uptrend_broken_down,
2020-09-03,ZRX/USD,SHORT,CLOSE,0.0,0.446187,,,,,,,,,3.0
2020-09-11,XLM/USD,LONG,OPEN,0.25,0.083803,-0.0011942725250278087,-500.0,0.8011633892284517,7.988711514135336,2.048354842766771,8.20533454086769,0.9439797682385321,downtrend_broken_up,
2020-09-11,XRP/USD,LONG,OPEN,0.25,0.2428,-0.0023972191323692995,-360.37272788912446,0.793629542288193,1.4695295725862512,1.5633601935899464,4.471248347929302,0.7415188604975644,downtrend_broken_up,
2020-09-14,XLM/USD,LONG,CLOSE,0.0,0.080175,,,,,,,,,3.0
2020-09-14,XRP/USD,LONG,CLOSE,0.0,0.2458,,,,,,,,,3.0
2020-09-15,XRP/USD,LONG,OPEN,0.5,0.2432,-0.002306674082313682,-346.1908059393478,0.7750648861251449,4.262877278514662,1.5197472094131024,4.07779084270474,0.7214680670585675,downtrend_broken_up,
2020-09-16,XLM/USD,LONG,OPEN,0.25,0.079946,-0.0010907354838709678,-497.9842038537303,0.7960140809689218,7.425708870179299,1.5622093377976103,6.192635907437116,0.9009627398117563,downtrend_broken_up,
2020-09-18,XRP/USD,LONG,CLOSE,0.0,0.2507,,,,,,,,,3.0
2020-09-19,XLM/USD,LONG,CLOSE,0.0,0.078496,,,,,,,,,3.0
2020-09-25,ZRX/USD,LONG,OPEN,0.5,0.405889,-0.008523074749721913,-500.0,0.7457527474293665,13.810913314163686,1.6595547978629215,6.188087750079303,1.5341351439903348,downtrend_broken_up,
2020-09-28,ZRX/USD,LONG,CLOSE,0.0,0.412457,,,,,,,,,3.0
2020-10-25,XLM/USD,SHORT,OPEN,-0.5,0.083177,0.00045929254727474975,201.54824020496488,0.7386800244240068,-0.527567254273907,-1.640876839436069,2.442931843116765,0.5295758495956847,uptrend_broken_down,
2020-10-28,XLM/USD,SHORT,CLOSE,0.0,0.078369,,,,,,,,,3.0
2020-10-29,XLM/USD,SHORT,OPEN,-0.5,0.077573,0.00042009343715239145,197.66427050729362,0.6383147177197112,-7.493291993612545,-2.439934505246555,3.0785144819352603,0.559150845736134,uptrend_broken_down,
2020-11-01,XLM/USD,SHORT,CLOSE,0.0,0.078676,,,,,,,,,3.0
2020-11-06,ALGO/USD,LONG,OPEN,0.5,0.2767,-0.003257575083426029,-429.7126510482474,0.7882792613365527,12.395076352181833,1.866669023467342,6.323034644840398,0.8176409744361455,downtrend_broken_up,
2020-11-09,ALGO/USD,LONG,CLOSE,0.0,0.2605,,,,,,,,,3.0
2020-11-10,ALGO/USD,LONG,OPEN,0.5,0.2896,-0.002907563959955505,-366.4574742347235,0.6859409610437448,18.72891711793366,2.5451291712797937,6.397645183392619,0.9097655576702293,downtrend_broken_up,
2020-11-13,ALGO/USD,LONG,CLOSE,0.0,0.2807,,,,,,,,,3.0
2020-12-01,ZRX/USD,SHORT,OPEN,-0.5,0.398966,0.003323305005561736,304.0375187434603,0.6780477473100599,-7.550026893681043,-1.774828575863744,3.6588438013932567,1.0608661595359772,uptrend_broken_down,
2020-12-04,XRP/USD,SHORT,OPEN,-0.25,0.5543,0.017331390433815347,500.0,0.8069422300286365,-17.53678458422781,-1.5905661512022684,6.41747498529612,1.9987909624900946,uptrend_broken_down,
2020-12-04,ZRX/USD,SHORT,CLOSE,0.0,0.393735,,,,,,,,,3.0
2020-12-07,XRP/USD,SHORT,CLOSE,0.0,0.6084,,,,,,,,,3.0
2020-12-08,XLM/USD,SHORT,OPEN,-0.25,0.15243,0.004703624249165738,500.0,0.6801299856796954,-25.375101715713726,-1.5325574006551785,5.211691214804589,2.1348437120456323,uptrend_broken_down,
2020-12-08,ALGO/USD,SHORT,OPEN,-0.25,0.3011,0.0026128809788654055,316.73914224040954,0.5749812578902869,-11.800057073274909,-2.0694631339406193,3.7688870223927706,1.2079675009188446,uptrend_broken_down,
2020-12-11,XLM/USD,SHORT,CLOSE,0.0,0.150971,,,,,,,,,3.0
2020-12-11,ALGO/USD,SHORT,CLOSE,0.0,0.2883,,,,,,,,,3.0
2021-01-03,XRP/USD,LONG,OPEN,0.5,0.2253,-0.01573285873192436,-500.0,0.8142129375767951,9.93449964951755,2.1384548788464324,8.705788143904917,2.490561318664971,downtrend_broken_up,
2021-01-05,OXT/USD,LONG,OPEN,0.25,0.2564,-0.0015941490545050053,-226.93619535660176,0.5754369359192444,13.076986548480226,2.0705941262041905,2.703936460709256,0.8803670558542378,downtrend_broken_up,
2021-01-06,XRP/USD,LONG,CLOSE,0.0,0.2492,,,,,,,,,3.0
2021-01-07,XRP/USD,LONG,OPEN,0.5,0.3238,-0.014823648498331473,-500.0,0.765097690054629,86.6492951391125,3.609706047807976,13.808888794770533,2.6958695657037044,downtrend_broken_up,
2021-01-08,OXT/USD,LONG,CLOSE,0.0,0.271,,,,,,,,,3.0
2021-01-10,XRP/USD,LONG,CLOSE,0.0,0.315,,,,,,,,,3.0
2021-01-11,ALGO/USD,SHORT,OPEN,-0.5,0.4178,0.005960000000000001,500.0,0.6542467825661502,-9.134406263592885,-1.5298268078809154,5.004421334697664,1.2710723040515017,uptrend_broken_down,
2021-01-14,ALGO/USD,SHORT,CLOSE,0.0,0.4557,,,,,,,,,3.0
2021-01-21,ZRX/USD,SHORT,OPEN,-0.1,0.4635,0.008022447163515018,500.0,0.7848483159591748,-17.08775966012088,-2.2407324368621873,8.793175397931929,1.6849475893775137,uptrend_broken_down,
2021-01-21,XTZ/USD,SHORT,OPEN,-0.1,2.4584,0.03510318131256952,500.0,0.7669072623995974,-15.030773913473286,-2.1586493147198036,8.277419182162657,1.366204734890637,uptrend_broken_down,
2021-01-21,ALGO/USD,SHORT,OPEN,-0.1,0.4616,0.008302714126807564,500.0,0.7668056411770177,-15.965675922641653,-1.9050067531189687,7.303849623859698,1.570985175646712,uptrend_broken_down,
2021-01-21,LINK/USD,SHORT,OPEN,-0.1,18.41354,0.3886166496106785,500.0,0.8138102705442458,-12.464650275477629,-1.63786328794727,6.664549827394279,1.8035247295022145,uptrend_broken_down,
2021-01-21,OXT/USD,SHORT,OPEN,-0.1,0.2691,0.0024970189098998882,338.68892683517623,0.5826879718653178,-8.916576649497879,-1.6534619022855255,3.2631064667784204,1.3134199352637128,uptrend_broken_down,
2021-01-24,ZRX/USD,SHORT,CLOSE,0.0,0.547957,,,,,,,,,3.0
2021-01-24,XTZ/USD,SHORT,CLOSE,0.0,3.0474,,,,,,,,,3.0
2021-01-24,ALGO/USD,SHORT,CLOSE,0.0,0.5631,,,,,,,,,3.0
2021-01-24,LINK/USD,SHORT,CLOSE,0.0,24.83438,,,,,,,,,3.0
2021-01-24,OXT/USD,SHORT,CLOSE,0.0,0.2948,,,,,,,,,3.0
2021-01-27,LINK/USD,SHORT,OPEN,-0.16666666666666666,20.9969,0.45110228253615126,500.0,0.8429618434819272,-13.37628952274716,-1.849822856667558,7.796650426857448,1.8476844313946512,uptrend_broken_down,
2021-01-27,XTZ/USD,SHORT,OPEN,-0.16666666666666666,2.7949,0.035069988876529484,457.9965630231228,0.7394340792950818,-9.329349102815572,-1.5918682295798965,5.390993357616082,1.387050855254743,uptrend_broken_down,
2021-01-27,OXT/USD,SHORT,OPEN,-0.16666666666666666,0.2693,0.002284182424916574,309.5902655382657,0.5092956093316972,-11.245327470433908,-1.7985948588810752,2.83589780511295,1.2576630486087736,uptrend_broken_down,
2021-01-30,LINK/USD,SHORT,CLOSE,0.0,23.68064,,,,,,,,,3.0
2021-01-30,XTZ/USD,SHORT,CLOSE,0.0,2.9,,,,,,,,,3.0
2021-01-30,OXT/USD,SHORT,CLOSE,0.0,0.2982,,,,,,,,,3.0
2021-02-22,EOS/USD,SHORT,OPEN,-0.125,4.692,0.10446985539488321,500.0,0.8680293997832151,-12.129558738774945,-1.774918669870134,7.703407938356976,1.2329952316136958,uptrend_broken_down,
2021-02-22,ALGO/USD,SHORT,OPEN,-0.125,1.144,0.03636464961067854,500.0,0.7566408486210395,-24.731762457653144,-1.9104254213502225,7.227529560188197,1.9136588643822336,uptrend_broken_down,
2021-02-22,GRT/USD,SHORT,OPEN,-0.125,2.0232,0.07646440489432703,500.0,0.8541957543254071,-17.28053475721423,-1.563109533322505,6.6760076345482595,2.2849130728880374,uptrend_broken_down,
2021-02-22,XTZ/USD,SHORT,OPEN,-0.125,4.2723,0.0850488765294772,500.0,0.7737035000150847,-14.35699899627181,-1.5013168593205821,5.807870543439945,1.3175216678143071,uptrend_broken_down,
2021-02-23,OXT/USD,SHORT,OPEN,-0.08333333333333333,0.4966,0.014720444938820913,500.0,0.7978708411771515,-27.4047135582942,-2.251497598025179,8.982021412223428,1.845428791412673,uptrend_broken_down,
2021-02-23,XLM/USD,SHORT,OPEN,-0.08333333333333333,0.386654,0.009170955951056728,500.0,0.7500822516859128,-27.643753853307608,-2.0528152482046687,7.69890141834267,1.5050157235731045,uptrend_broken_down,
2021-02-25,BNT/USD,SHORT,OPEN,-0.08333333333333333,4.9332,0.16049179087875415,500.0,0.8527777170500584,-15.422510085142763,-2.1144964544149527,9.015977295532132,2.1954693592361934,uptrend_broken_down,
2021-02-25,EOS/USD,SHORT,CLOSE,0.0,3.67,,,,,,,,,3.0
2021-02-25,ALGO/USD,SHORT,CLOSE,0.0,0.9815,,,,,,,,,3.0
2021-02-25,GRT/USD,SHORT,CLOSE,0.0,1.7213,,,,,,,,,3.0
2021-02-25,XTZ/USD,SHORT,CLOSE,0.0,3.3378,,,,,,,,,3.0
2021-02-26,OXT/USD,SHORT,CLOSE,0.0,0.4583,,,,,,,,,3.0
2021-02-26,XLM/USD,SHORT,CLOSE,0.0,0.400581,,,,,,,,,3.0
2021-02-28,BNT/USD,SHORT,CLOSE,0.0,4.8209,,,,,,,,,3.0
2021-04-07,ZRX/USD,SHORT,OPEN,-0.5,1.709718,0.018582579977753057,396.7111355135681,0.5931198441580866,-6.281534630958972,-1.5844002760499063,3.7280502289712234,1.1546233642422579,uptrend_broken_down,
2021-04-10,ZRX/USD,SHORT,CLOSE,0.0,2.173356,,,,,,,,,3.0
2021-04-17,ZRX/USD,SHORT,OPEN,-0.5,2.035353,0.030389304560622915,500.0,0.7832515511842321,-8.932468470556962,-1.5625336720988838,6.119284612245225,1.2811572169333545,uptrend_broken_down,
2021-04-18,XLM/USD,SHORT,OPEN,-0.16666666666666666,0.54604,0.009636836707452726,500.0,0.7987312580241349,-11.825332058841017,-2.0477461317127665,8.177994219484969,1.2975937419401178,uptrend_broken_down,
2021-04-18,GRT/USD,SHORT,OPEN,-0.16666666666666666,1.707,0.015413125695216905,329.5718148069227,0.5352564957752711,-13.655177665250715,-1.7902029371801993,3.1580156313828014,1.3994051259944342,uptrend_broken_down,
2021-04-19,EOS/USD,SHORT,OPEN,-0.125,6.601,0.15240222469410455,500.0,0.860737961672339,-17.547610451735178,-2.034691910864541,8.756682839943707,1.5737575683695122,uptrend_broken_down,
2021-04-19,ALGO/USD,SHORT,OPEN,-0.125,1.2936,0.015379733036707453,433.95196029670836,0.6925820088623733,-17.02955878176388,-2.374217479226227,7.1356470145691615,1.2902852180903133,uptrend_broken_down,
2021-04-20,ZRX/USD,SHORT,CLOSE,0.0,1.705187,,,,,,,,,3.0
2021-04-21,XLM/USD,SHORT,CLOSE,0.0,0.489529,,,,,,,,,3.0
2021-04-21,GRT/USD,SHORT,CLOSE,0.0,1.5266,,,,,,,,,3.0
2021-04-22,XLM/USD,SHORT,OPEN,-0.25,0.450491,0.007562859399332593,500.0,0.5437783275635536,-25.07534543313763,-2.2369791485664026,6.082103901009902,1.3998532630951805,uptrend_broken_down,
2021-04-22,EOS/USD,SHORT,CLOSE,0.0,5.857,,,,,,,,,3.0
2021-04-22,ALGO/USD,SHORT,CLOSE,0.0,1.1627,,,,,,,,,3.0
2021-04-23,EOS/USD,SHORT,OPEN,-0.5,5.582,0.10500778642936597,500.0,0.533806110660576,-26.554044800496197,-1.9895047386853795,5.310048933492141,1.5706541627209563,uptrend_broken_down,
2021-04-25,XLM/USD,SHORT,CLOSE,0.0,0.416677,,,,,,,,,3.0
2021-04-26,EOS/USD,SHORT,CLOSE,0.0,5.873,,,,,,,,,3.0
2021-05-01,OXT/USD,LONG,OPEN,0.5,0.6542,-0.007889343715239154,-440.17279976494825,0.5368171533385402,10.317084147315718,1.5106245614364415,3.5694896617792664,1.2304505549887428,downtrend_broken_up,
2021-05-04,OXT/USD,LONG,CLOSE,0.0,0.6001,,,,,,,,,3.0
2021-05-05,OXT/USD,LONG,OPEN,0.5,0.6587,-0.007829632925472747,-433.8569937448843,0.5579082464899691,13.770943744400482,1.5323355657737712,3.7090549303796023,1.1077405331850436,downtrend_broken_up,
2021-05-08,OXT/USD,LONG,CLOSE,0.0,0.6676,,,,,,,,,3.0
2021-05-19,ADA/USD,SHORT,OPEN,-0.25,1.4919,0.03352462736373749,500.0,0.7523132992298242,-26.126269739929555,-2.4146905104298617,9.083018922602188,1.8375302654364332,uptrend_broken_down,
2021-05-19,XLM/USD,SHORT,OPEN,-0.25,0.456481,0.00763261868743048,500.0,0.5537470891185265,-32.646000908853956,-2.0031956222684184,5.546318723830561,1.967021037501274,uptrend_broken_down,
2021-05-22,ADA/USD,SHORT,CLOSE,0.0,1.4652,,,,,,,,,3.0
2021-05-22,XLM/USD,SHORT,CLOSE,0.0,0.389435,,,,,,,,,3.0
2021-05-30,GRT/USD,LONG,OPEN,0.5,0.7392,-0.038798309232480524,-500.0,0.8963382919498404,20.51692183412025,1.617987669957154,7.251321522426487,2.488805343199271,downtrend_broken_up,
2021-05-31,ANKR/USD,LONG,OPEN,0.08333333333333333,0.10638,-0.002599397107897664,-500.0,0.88061636617754,11.414748630027459,1.9371071619793068,8.529241349393523,1.8968459643952063,downtrend_broken_up,
2021-05-31,ZRX/USD,LONG,OPEN,0.08333333333333333,1.02002,-0.04302071590656284,-500.0,0.829664079168097,25.587558796324757,1.5570922859413372,6.459317687976334,2.500597899040064,downtrend_broken_up,
2021-05-31,STORJ/USD,LONG,OPEN,0.08333333333333333,1.0914,-0.04508758620689654,-500.0,0.8168369863983537,24.553968821564702,1.5130017369101256,6.179378895965709,2.4700452384801457,downtrend_broken_up,
2021-05-31,LINK/USD,LONG,OPEN,0.08333333333333333,32.12418,-0.8786708765294771,-500.0,0.6477599261520977,30.51362205394927,1.8429536066783039,5.9689574608184,2.824401007672869,downtrend_broken_up,
2021-05-31,CRV/USD,LONG,OPEN,0.08333333333333333,1.9593,-0.07540858731924359,-500.0,0.6672972548367365,26.977537823947422,1.699219574377415,5.669422786734485,2.8896158364552815,downtrend_broken_up,
