date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_rank,percentile,weight,position_size,volatility
2021-05-21,ADA/USD,LONG,-6.199021207177813,-43.5645,37.36547879282219,5.0,100.0,0.25,2500.0,2.0097563170869437
2021-05-21,XLM/USD,LONG,-33.58725685015557,-58.800200000000004,25.212943149844435,4.0,80.0,0.25,2500.0,2.0469006183412453
2021-05-21,XTZ/USD,SHORT,-48.17703558482954,-14.66149999999999,-33.51553558482955,1.0,20.0,-0.5,-5000.0,2.4442419370441346
2021-05-28,CRV/USD,LONG,-56.89940571490597,-112.14460000000001,55.245194285094044,5.0,83.33333333333334,0.25,2548.9203650204113,2.8298975714239436
2021-05-28,LINK/USD,LONG,-40.204625824886996,-97.1717,56.967074175113005,6.0,100.0,0.25,2548.9203650204113,2.742812130842516
2021-05-28,XTZ/USD,SHORT,-47.63211867935294,-32.65769999999999,-14.97441867935295,1.0,16.666666666666664,-0.5,-5097.840730040823,2.5747057873133636
2021-06-04,CRV/USD,LONG,45.1003733564201,-43.30890000000001,88.4092733564201,6.0,100.0,0.25,2899.2601719306317,2.907975305243511
2021-06-04,LINK/USD,LONG,12.644890591762437,-21.099,33.74389059176244,5.0,83.33333333333334,0.25,2899.2601719306317,2.800222924022952
2021-06-04,XLM/USD,SHORT,-8.261390973051707,13.3928,-21.654190973051705,1.0,16.666666666666664,-0.5,-5798.520343861263,1.995382450956055
2021-06-11,CRV/USD,LONG,36.14556443996726,-11.176400000000008,47.32196443996727,6.0,100.0,0.25,2425.6423310192786,2.9274669042178596
2021-06-11,GRT/USD,LONG,-5.680073687442433,-50.09479999999999,44.41472631255756,5.0,83.33333333333334,0.25,2425.6423310192786,2.628057458954183
2021-06-11,XLM/USD,SHORT,-20.276538111692734,14.0,-34.27653811169273,1.0,16.666666666666664,-0.5,-4851.284662038557,1.820729217968197
2021-06-18,ADA/USD,LONG,-17.067603160667243,-7.274399999999996,-9.793203160667247,4.0,80.0,0.25,2508.200801577844,1.5526829783738354
2021-06-18,CRV/USD,SHORT,-28.14364558472553,10.716699999999992,-38.86034558472552,1.0,20.0,-0.5,-5016.401603155688,2.016251979558944
2021-06-18,GRT/USD,LONG,-23.958593165377895,-56.15469999999999,32.1961068346221,5.0,100.0,0.25,2508.200801577844,2.096738330644875
2021-06-25,ADA/USD,LONG,-12.859924885241348,-21.016299999999998,8.15637511475865,4.0,80.0,0.25,2657.208554973795,1.26789352527838
2021-06-25,GRT/USD,LONG,-14.436848958333337,-47.32039999999999,32.88355104166666,5.0,100.0,0.25,2657.208554973795,2.015483594849995
2021-06-25,XLM/USD,SHORT,-24.275674350479946,11.425500000000001,-35.701174350479945,1.0,20.0,-0.5,-5314.41710994759,1.2619160840334616
2021-09-03,ADA/USD,LONG,20.800260512069023,42.4104,-21.61013948793098,4.0,80.0,0.25,2551.70190696076,1.2582985188488551
2021-09-03,GRT/USD,SHORT,-12.351247600767756,54.59170000000001,-66.94294760076777,1.0,20.0,-0.5,-5103.40381392152,1.1703320844887517
2021-09-03,XTZ/USD,LONG,42.47258492640158,43.64540000000001,-1.1728150735984286,5.0,100.0,0.25,2551.70190696076,1.4944177195682908
2021-09-10,ADA/USD,SHORT,-19.1708789903993,33.80970000000001,-52.98057899039931,1.0,20.0,-0.5,-5251.043775751456,1.3173482808014698
2021-09-10,XLM/USD,LONG,-11.2471025609442,26.926300000000005,-38.173402560944204,4.0,80.0,0.25,2625.521887875728,1.250584031344861
2021-09-10,XTZ/USD,LONG,17.892628969199965,49.984500000000004,-32.091871030800036,5.0,100.0,0.25,2625.521887875728,1.9262599800669316
2021-09-17,CRV/USD,LONG,27.03057757644394,-4.061000000000006,31.091577576443946,6.0,100.0,0.25,2514.7861142620504,1.6323747869551353
2021-09-17,DOGE/USD,SHORT,-18.967262909213634,25.2575,-44.22476290921364,1.0,16.666666666666664,-0.5,-5029.572228524101,1.0188074933866458
2021-09-17,GRT/USD,LONG,-10.358042264316214,3.2105000000000032,-13.568542264316218,5.0,83.33333333333334,0.25,2514.7861142620504,1.4779280080853787
2021-09-24,CRV/USD,LONG,13.18292000745851,3.2443999999999917,9.938520007458518,6.0,100.0,0.25,2480.950966844337,1.8999815124812578
2021-09-24,GRT/USD,SHORT,-14.232673267326746,12.199400000000008,-26.432073267326754,1.0,16.666666666666664,-0.5,-4961.901933688674,1.458541595553206
2021-09-24,XTZ/USD,LONG,13.185693255900489,12.471800000000007,0.7138932559004818,5.0,83.33333333333334,0.25,2480.950966844337,2.0974510268247104
2021-10-01,CRV/USD,LONG,-9.617716282718769,-5.402300000000009,-4.21541628271876,5.0,83.33333333333334,0.25,2475.3035565365262,1.9419053903595678
2021-10-01,GRT/USD,SHORT,-13.64358128740687,11.819600000000007,-25.463181287406876,1.0,16.666666666666664,-0.5,-4950.6071130730525,1.408577558704623
2021-10-01,XTZ/USD,LONG,9.588592570764366,11.640600000000006,-2.0520074292356405,6.0,100.0,0.25,2475.3035565365262,2.003646910333239
2021-10-08,ADA/USD,SHORT,-1.8507148495745862,16.306500000000003,-18.15721484957459,1.0,16.666666666666664,-0.5,-5301.126565590811,0.9066808201662219
2021-10-08,CRV/USD,LONG,21.824546952224043,5.353299999999991,16.471246952224053,6.0,100.0,0.25,2650.5632827954055,1.792834909481866
2021-10-08,XLM/USD,LONG,19.58750422274771,14.0,5.587504222747711,5.0,83.33333333333334,0.25,2650.5632827954055,0.9518587991823582
2021-10-15,ADA/USD,SHORT,-1.6937128668972123,25.241100000000003,-26.934812866897214,1.0,16.666666666666664,-0.5,-5097.362966514735,0.7745268435768083
2021-10-15,CRV/USD,LONG,14.33813375419215,14.0,0.33813375419214964,5.0,83.33333333333334,0.25,2548.6814832573673,1.5484616805204627
2021-10-15,XLM/USD,LONG,20.34848888297165,14.0,6.348488882971651,6.0,100.0,0.25,2548.6814832573673,1.0305220661516492
2021-10-22,GRT/USD,LONG,26.643258426966288,45.35230000000001,-18.70904157303372,4.0,80.0,0.25,2554.4729155961586,0.9462115762609626
2021-10-22,XLM/USD,LONG,10.724119679569899,22.325400000000002,-11.601280320430103,5.0,100.0,0.25,2554.4729155961586,0.9429571612990045
2021-10-22,XTZ/USD,SHORT,-8.147579838610241,50.61800000000001,-58.76557983861025,1.0,20.0,-0.5,-5108.945831192317,1.2510338096191658
2022-06-17,ALGO/USD,LONG,-18.613809398792334,7.130699999999999,-25.74450939879233,4.0,80.0,0.25,2558.094937970422,1.0253332647348288
2022-06-17,GRT/USD,SHORT,-33.28813559322034,5.888900000000007,-39.177035593220346,1.0,20.0,-0.5,-5116.189875940844,1.174292884897051
2022-06-17,LINK/USD,LONG,-7.112604060172334,-21.4899,14.377295939827665,5.0,100.0,0.25,2558.094937970422,1.4283070920366867
2022-06-24,ALGO/USD,LONG,-5.124728850325388,-9.7075,4.5827711496746115,4.0,80.0,0.25,2447.2344738544625,1.080501796275464
2022-06-24,LINK/USD,LONG,-9.709946470807907,-26.540799999999997,16.83085352919209,5.0,100.0,0.25,2447.2344738544625,1.486793942675088
2022-06-24,XTZ/USD,SHORT,-22.15447154471545,7.411200000000008,-29.565671544715457,1.0,20.0,-0.5,-4894.468947708925,1.3391136743473695
2022-07-01,ALGO/USD,LONG,-1.2580645161290316,-8.1169,6.858835483870967,4.0,80.0,0.25,2447.3406844584047,0.9937234501050344
