date,symbol,old_weight,new_weight,weight_change,divergence_score,pvc,vmi,price_momentum,position_type
2021-01-31,ZRX/USD,0.0,0.5,0.5,0.8991468054744258,0.5367689556751764,0.015965463471627556,0.8850170973351555,long
2021-01-31,LINK/USD,0.0,-0.5,-0.5,-1.173877374399876,0.17747506745975172,-0.3044587298199821,0.8998961389616928,short
2021-02-14,GRT/USD,0.0,-0.5,-0.5,5.699816557573233,0.5570705806263824,0.05368468951362037,5.409413854351687,short
2021-02-14,LINK/USD,-0.5,0.0,0.5,,,,,exit
2021-02-21,OXT/USD,0.0,0.5,0.5,1.8959400165032483,0.6277744575687323,0.37764275838138234,1.3762203626220362,long
2021-02-21,ZRX/USD,0.5,-0.5,-1.0,-3.100520201734674,0.6016313180340032,-0.30165624726952645,2.3819808096328114,short
2021-02-21,GRT/USD,-0.5,0.0,0.5,,,,,exit
2021-02-28,BNT/USD,0.0,0.5,0.5,1.89638357633057,0.580103301042433,0.22139959153494365,1.5526315789473681,long
2021-02-28,OXT/USD,0.5,0.0,-0.5,,,,,exit
2021-03-21,OXT/USD,0.0,0.5,0.5,-0.2649185927015574,0.4293141642011989,-0.06866297203916374,0.24789723199265928,long
2021-03-21,BNT/USD,0.5,0.0,-0.5,,,,,exit
2021-03-28,ALGO/USD,0.0,-0.5,-0.5,-0.35745792223041983,-0.012595884238851428,-0.3282470081961517,0.2691200657894736,short
2021-03-28,ZRX/USD,-0.5,0.0,0.5,,,,,exit
2021-04-04,ZRX/USD,0.0,0.5,0.5,0.44319338808381864,0.15659531432352386,0.20355119619911022,0.36823808532902547,long
2021-04-04,OXT/USD,0.5,-0.5,-1.0,-0.8244465522510307,0.5666633458036507,-0.12361179782157393,0.7337467921300256,short
2021-04-04,ALGO/USD,-0.5,0.0,0.5,,,,,exit
2021-04-11,XLM/USD,0.0,0.5,0.5,0.7285755059633929,0.6524687514843265,0.4242728364968002,0.5115420917212934,long
2021-04-11,SKL/USD,0.0,-0.5,-0.5,0.30665662195042304,0.4438733574084883,-0.45464052444547487,-0.21081264875892547,short
2021-04-11,ZRX/USD,0.5,0.0,-0.5,,,,,exit
2021-04-11,OXT/USD,-0.5,0.0,0.5,,,,,exit
2021-04-18,OXT/USD,0.0,-0.5,-0.5,0.028827913805866603,0.4190363632665421,-0.30775517629206023,-0.022043815485100003,short
2021-04-18,SKL/USD,-0.5,0.0,0.5,,,,,exit
