date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_return,log_return
2022-01-31,10000.0,2,1,0.5,0.5,0.0,1.0,,
2022-02-01,10006.362265458696,2,1,0.5,0.5,0.0,1.0,0.0006362265458697003,0.0006360242395647454
2022-02-02,9893.255751243669,2,1,0.5,0.5,0.0,1.0,-0.011303459860279474,-0.01136782948871218
2022-02-03,9902.681767480322,2,1,0.5,0.5,0.0,1.0,0.0009527719159052594,0.0009523183168381611
2022-02-04,9942.412490503311,2,1,0.5,0.5,0.0,1.0,0.004012117520878267,0.004004090440607371
2022-02-05,10070.243864078435,2,1,0.5,0.5,0.0,1.0,0.012857178647257328,0.012775226824519282
2022-02-06,10082.609674455807,2,1,0.5,0.5,0.0,1.0,0.0012279554044845042,0.0012272020838798097
2022-02-07,10070.98106620433,2,1,0.5,0.5,0.0,1.0,-0.0011533331773160294,-0.0011539987778469791
2022-02-08,9849.045264330476,2,1,0.5,0.5,0.0,1.0,-0.022037158089653563,-0.022283603625809358
2022-02-09,9748.420597373059,2,1,0.5,0.5,0.0,1.0,-0.010216692507429292,-0.01026924113214939
2022-02-10,10046.710553763698,2,1,0.5,0.5,0.0,1.0,0.030598798380839343,0.030139990969951947
2022-02-11,10222.101380953716,2,1,0.5,0.5,0.0,1.0,0.017457537594164352,0.017306905369617563
2022-02-12,10425.857588236075,2,1,0.5,0.5,0.0,1.0,0.01993290808698167,0.01973684874750633
2022-02-13,9999.524310751853,2,1,0.5,0.5,0.0,1.0,-0.0408919145380684,-0.041751504024218955
2022-02-14,9929.139536851371,2,1,0.5,0.5,0.0,1.0,-0.007038812218777335,-0.0070637015203489405
2022-02-15,10083.602736098397,2,1,0.5,0.5,0.0,1.0,0.015556554389607014,0.015436791663979562
2022-02-16,10327.138482195356,2,1,0.5,0.5,0.0,1.0,0.024151660122936347,0.023864621239571143
2022-02-17,10154.86782562016,2,1,0.5,0.5,0.0,1.0,-0.016681354362798717,-0.016822055068068244
2022-02-18,10031.536022094424,2,1,0.5,0.5,0.0,1.0,-0.012145091954281928,-0.012219446223142565
2022-02-19,10072.002191652755,2,1,0.5,0.5,0.0,1.0,0.0040338956535872494,0.004025781310803525
2022-02-20,10031.315082260275,2,1,0.5,0.5,0.0,1.0,-0.004039624755661775,-0.004047806080165491
2022-02-21,10098.53775544556,2,1,0.5,0.5,0.0,1.0,0.006701282198199987,0.006678928417076312
2022-02-22,10262.600140509516,2,1,0.5,0.5,0.0,1.0,0.016246152565551952,0.016115595959360695
2022-02-23,10171.126884851792,2,1,0.5,0.5,0.0,1.0,-0.008913263150208128,-0.008953223911270595
