initial_capital,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,num_days,avg_long_positions,avg_short_positions,avg_total_positions,avg_long_exposure,avg_short_exposure,avg_net_exposure,avg_gross_exposure
10000,19829.368492582573,0.9829368492582573,0.12683071655298184,0.40529867221863003,0.3129314879288961,-0.4620491303765099,0.5475394171046345,2094,11.71919770773639,1.9799426934097422,13.699140401146131,0.5,0.5,-6.346776614291936e-18,1.0
