date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,portfolio_beta,daily_return
2020-07-21,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-22,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-23,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-24,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-25,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-26,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-27,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-28,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-29,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-30,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-07-31,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-08-01,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-08-02,9935.588855783124,0,4967.794427891562,-4967.794427891562,0.0,9935.588855783124,1,2,-0.10725407802950787,-0.006441114421687599
2020-08-03,10174.07311555759,0,5087.036557778795,-5087.036557778795,0.0,10174.07311555759,1,2,-0.10881802738275176,0.02400303225466649
2020-08-04,10289.726890933625,0,5144.863445466813,-5144.863445466813,0.0,10289.726890933625,1,2,-0.10686298814298031,0.011367499924802349
2020-08-05,10609.47283285058,0,5304.73641642529,-5304.73641642529,0.0,10609.47283285058,1,2,-0.020356419573779816,0.031074288492407565
2020-08-06,10894.5712182624,0,5447.2856091312,-5447.2856091312,0.0,10894.5712182624,1,2,-0.032721794617747005,0.026872059517326408
2020-08-07,11806.884555690156,0,5903.442277845078,-5903.442277845078,0.0,11806.884555690156,1,2,-0.0489813821157212,0.0837401784017402
2020-08-08,11381.356699076494,0,5690.678349538247,-5690.678349538247,0.0,11381.356699076494,1,2,-0.06073336539041309,-0.03604065531483369
2020-08-09,11906.208380149665,0,5953.104190074832,-5953.104190074832,0.0,11906.208380149665,1,2,-0.12738927550779713,0.046115036629662765
2020-08-10,11660.606665798818,0,5830.303332899409,-5830.303332899409,0.0,11660.606665798818,1,2,-0.11976686343364346,-0.020628037617779316
2020-08-11,11232.73174441175,0,5616.365872205875,-5616.365872205875,0.0,11232.73174441175,1,2,-0.09402853986399135,-0.0366940532041139
2020-08-12,10847.861303723848,0,5423.930651861924,-5423.930651861924,0.0,10847.861303723848,1,2,-0.09691564620606755,-0.034263298496322925
2020-08-13,11802.158728673852,0,5901.079364336926,-5901.079364336926,0.0,11802.158728673852,1,2,-0.04499458101699794,0.08797102011457447
2020-08-14,10969.221173569777,0,5484.610586784888,-5484.610586784888,0.0,10969.221173569777,1,2,-0.05079654043962775,-0.07057501718566261
2020-08-15,12094.258249103972,0,6047.129124551986,-6047.129124551986,0.0,12094.258249103972,1,2,-0.0503082135628897,0.10256307697076616
2020-08-16,12054.88203079314,0,6027.44101539657,-6027.44101539657,0.0,12054.88203079314,1,2,-0.06028759880223075,-0.0032557778658107717
2020-08-17,12035.847091899965,0,6017.923545949982,-6017.923545949982,0.0,12035.847091899965,1,2,-0.060689909011625326,-0.0015790232409202964
2020-08-18,11982.429749795436,0,5991.214874897718,-5991.214874897718,0.0,11982.429749795436,1,2,-0.05281668825453664,-0.004438187166774354
2020-08-19,12079.230929309251,0,6039.615464654626,-6039.615464654626,0.0,12079.230929309251,1,2,-0.05956869686491276,0.008078593535294276
2020-08-20,12150.523868309625,0,6075.2619341548125,-6075.2619341548125,0.0,12150.523868309625,1,2,-0.057347547474372984,0.005902109117509102
2020-08-21,12073.88829519083,0,6036.944147595415,-6036.944147595415,0.0,12073.88829519083,1,2,-0.059214058128448266,-0.006307182632567021
2020-08-22,12172.797152695512,0,6086.398576347756,-6086.398576347756,0.0,12172.797152695512,1,2,-0.06938099624917266,0.00819196393792021
2020-08-23,12060.448535628313,0,6030.2242678141565,-6030.2242678141565,0.0,12060.448535628313,1,2,-0.1706013787881359,-0.009229482398983357
2020-08-24,11680.890681593897,0,5840.445340796949,-5840.445340796949,0.0,11680.890681593897,1,2,-0.16445628049283195,-0.031471288394718244
2020-08-25,11834.760665915248,0,5917.380332957624,-5917.380332957624,0.0,11834.760665915248,1,2,-0.12328250980112154,0.01317279550983308
2020-08-26,11593.420834212384,0,5796.710417106192,-5796.710417106192,0.0,11593.420834212384,1,2,-0.11067111659702461,-0.020392455624213546
2020-08-27,11787.369871704934,0,5893.684935852467,-5893.684935852467,0.0,11787.369871704934,1,2,-0.10629319155403241,0.016729232921503412
2020-08-28,11730.562744764577,0,5865.281372382288,-5865.281372382288,0.0,11730.562744764577,1,2,-0.09753278016587849,-0.0048193216602729905
2020-08-29,11545.621121695885,0,5772.810560847943,-5772.810560847943,0.0,11545.621121695885,1,2,-0.10793286516108386,-0.01576579291997149
2020-08-30,11499.255543877174,0,5749.627771938587,-5749.627771938587,0.0,11499.255543877174,1,2,-0.1290167148870628,-0.004015858248767934
2020-08-31,11166.86007821206,0,5583.43003910603,-5583.43003910603,0.0,11166.86007821206,1,2,-0.15214402568922053,-0.02890582476376924
2020-09-01,11173.330227269598,0,5586.665113634799,-5586.665113634799,0.0,11173.330227269598,1,2,-0.1650806668387407,0.0005794062979407322
2020-09-02,10814.95018316518,0,5407.47509158259,-5407.47509158259,0.0,10814.95018316518,1,2,-0.15885229846818966,-0.0320745952025796
2020-09-03,11319.342925984323,0,5659.671462992162,-5659.671462992162,0.0,11319.342925984323,1,2,-0.06484739119885319,0.046638471215918686
2020-09-04,11044.441919898638,0,5522.220959949319,-5522.220959949319,0.0,11044.441919898638,1,2,-0.03968299909572409,-0.024285950861567374
2020-09-05,10863.78617638313,0,5431.893088191565,-5431.893088191565,0.0,10863.78617638313,1,2,-0.026205494838004717,-0.01635716361458006
2020-09-06,11049.136127919179,0,5524.568063959589,-5524.568063959589,0.0,11049.136127919179,1,2,-0.14748715334118206,0.017061266535140618
2020-09-07,11304.163156361525,0,5652.081578180762,-5652.081578180762,0.0,11304.163156361525,1,2,-0.14363680407844426,0.023081173540611788
2020-09-08,10754.32928239884,0,5377.16464119942,-5377.16464119942,0.0,10754.32928239884,1,2,-0.15420832872150975,-0.04863994497932034
2020-09-09,10911.874151805527,0,5455.937075902763,-5455.937075902763,0.0,10911.874151805527,1,2,-0.17339078101105482,0.014649437009943034
2020-09-10,11107.57160251883,0,5553.785801259415,-5553.785801259415,0.0,11107.57160251883,1,2,-0.17255207789828486,0.017934357379013832
2020-09-11,11074.88281228587,0,5537.441406142935,-5537.441406142935,0.0,11074.88281228587,1,2,-0.1710090854244315,-0.0029429286078648254
2020-09-12,11034.475964079436,0,5517.237982039718,-5517.237982039718,0.0,11034.475964079436,1,2,-0.1738439380578854,-0.003648512484629496
2020-09-13,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-14,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-15,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-16,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-17,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-18,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-19,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-20,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-21,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-22,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-23,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-24,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-25,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-26,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-27,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-28,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-29,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-09-30,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-01,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-02,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-03,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-04,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-05,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-06,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-07,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-08,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-09,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-10,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-11,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-12,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-13,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-14,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-15,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-16,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-17,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-18,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-19,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-20,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-21,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-22,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-23,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-24,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-25,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-26,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-27,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-28,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-29,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-30,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-10-31,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-01,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-02,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-03,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-04,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-05,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-06,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-07,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-08,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-09,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-10,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-11,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-12,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-13,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-14,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-15,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-16,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-17,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-18,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-19,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-20,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-21,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-22,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-23,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-24,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-25,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-26,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-27,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-28,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-29,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-11-30,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-01,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-02,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-03,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-04,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-05,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-06,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-07,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-08,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-09,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-10,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-11,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-12,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-13,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-14,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-15,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-16,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-17,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-18,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-19,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-20,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-21,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-22,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-23,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-24,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-25,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-26,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-27,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-28,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-29,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-30,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2020-12-31,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2021-01-01,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2021-01-02,11034.475964079436,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2021-01-03,10507.42508177214,0,5253.71254088607,-5253.71254088607,0.0,10507.42508177214,1,2,-0.1964439595442467,-0.04776401562004451
2021-01-04,10654.391299893654,0,5327.195649946827,-5327.195649946827,0.0,10654.391299893654,1,2,-0.1827723286259668,0.013986891838654536
2021-01-05,9333.620842476488,0,4666.810421238244,-4666.810421238244,0.0,9333.620842476488,1,2,-0.16929110606998876,-0.12396489111774489
2021-01-06,8997.493040956386,0,4498.746520478193,-4498.746520478193,0.0,8997.493040956386,1,2,-0.24310154368005885,-0.03601258366853888
2021-01-07,8933.854207092641,0,4466.927103546321,-4466.927103546321,0.0,8933.854207092641,1,2,-0.25223783370106656,-0.007072951718224418
2021-01-08,9506.378103231582,0,4753.189051615791,-4753.189051615791,0.0,9506.378103231582,1,2,-0.25139029839431415,0.0640847592615077
2021-01-09,9381.111594123697,0,4690.555797061848,-4690.555797061848,0.0,9381.111594123697,1,2,-0.2660618293705351,-0.01317710149413287
2021-01-10,9026.105600475796,0,4513.052800237898,-4513.052800237898,0.0,9026.105600475796,1,2,-0.24903927538645795,-0.03784263624688955
2021-01-11,8885.929108948021,0,4442.964554474011,-4442.964554474011,0.0,8885.929108948021,1,2,-0.20912332345575294,-0.015530118717022923
2021-01-12,8852.31147884064,0,4426.15573942032,-4426.15573942032,0.0,8852.31147884064,1,2,-0.19865279988735648,-0.003783243113376633
2021-01-13,8918.263156855832,0,4459.131578427916,-4459.131578427916,0.0,8918.263156855832,1,2,-0.188117859017682,0.007450221128440182
2021-01-14,9158.34873805115,0,4579.174369025575,-4579.174369025575,0.0,9158.34873805115,1,2,-0.18586381477756364,0.026920665714013525
2021-01-15,9387.231013760931,0,4693.615506880466,-4693.615506880466,0.0,9387.231013760931,1,2,-0.19642020666851956,0.024991653217879772
2021-01-16,9671.379239987193,0,4835.689619993596,-4835.689619993596,0.0,9671.379239987193,1,2,-0.2020342881270109,0.030269653086168136
2021-01-17,9686.792587379678,0,4843.396293689839,-4843.396293689839,0.0,9686.792587379678,1,2,-0.22258838693641467,0.0015937072686340592
2021-01-18,9340.206734246554,0,4670.103367123277,-4670.103367123277,0.0,9340.206734246554,1,2,-0.222006993636509,-0.03577921690866681
2021-01-19,9439.919615527571,0,4719.959807763786,-4719.959807763786,0.0,9439.919615527571,1,2,-0.21885715292662444,0.010675661055275398
2021-01-20,9008.291100467257,0,4504.1455502336285,-4504.1455502336285,0.0,9008.291100467257,1,2,-0.008094704391217622,-0.04572374899785536
2021-01-21,9621.33940355826,0,4810.66970177913,-4810.66970177913,0.0,9621.33940355826,1,2,0.03782718995869816,0.0680537847027618
2021-01-22,10014.450039788177,0,5007.225019894088,-5007.225019894088,0.0,10014.450039788177,1,2,0.0629387098448192,0.04085820276587815
2021-01-23,9805.545248318502,0,4902.772624159251,-4902.772624159251,0.0,9805.545248318502,1,2,0.051996430782176695,-0.02086033587862335
