date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_dw,daily_return
2023-01-31,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,
2023-02-01,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-02,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-03,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-04,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-05,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-06,10000.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2023-02-07,9193.969061510797,0,4596.984530755399,-4596.984530755399,0.0,9193.969061510797,1,2,1.7595250475719206,-0.08060309384892028
2023-02-08,8781.781885505785,0,4390.890942752892,-4390.890942752892,0.0,8781.781885505785,1,2,2.3371725569137305,-0.04483234316401752
2023-02-09,9272.497881435214,0,4636.248940717607,-4636.248940717607,0.0,9272.497881435214,1,2,2.1770188316245815,0.055878864030926234
2023-02-10,9087.093051831276,0,4543.546525915638,-4543.546525915638,0.0,9087.093051831276,1,2,2.302035593107002,-0.01999513313183321
2023-02-11,8915.426824828097,0,4457.713412414048,-4457.713412414048,0.0,8915.426824828097,1,2,2.3185293768124455,-0.018891214827890912
2023-02-12,8866.374097673748,0,4433.187048836874,-4433.187048836874,0.0,8866.374097673748,1,2,2.379531255050975,-0.005502005469636528
2023-02-13,9330.559850227946,0,4665.279925113973,-4665.279925113973,0.0,9330.559850227946,1,2,2.3850116630961935,0.0523535040864096
2023-02-14,9351.684050458085,0,4675.8420252290425,-4675.8420252290425,0.0,9351.684050458085,1,2,2.1892997765930207,0.002263979929309601
2023-02-15,9442.38439631183,0,4721.192198155915,-4721.192198155915,0.0,9442.38439631183,1,2,2.114824275880559,0.009698824870938871
2023-02-16,9549.696436080609,0,4774.848218040304,-4774.848218040304,0.0,9549.696436080609,1,2,2.161878099879977,0.011364930219393887
2023-02-17,9439.193053058323,0,4719.596526529162,-4719.596526529162,0.0,9439.193053058323,1,2,2.217630981810361,-0.011571402689281585
2023-02-18,9603.578996235297,0,4801.789498117649,-4801.789498117649,0.0,9603.578996235297,1,2,2.234824295913319,0.017415253851992496
2023-02-19,9586.322773683398,0,4793.161386841699,-4793.161386841699,0.0,9586.322773683398,1,2,2.32143214155413,-0.0017968532938256176
2023-02-20,9576.326252058756,0,4788.163126029378,-4788.163126029378,0.0,9576.326252058756,1,2,2.2922528860854072,-0.0010427900103765486
2023-02-21,9642.280002709038,0,4821.140001354519,-4821.140001354519,0.0,9642.280002709038,1,2,2.3038908099624242,0.006887166217431462
2023-02-22,9678.984490563531,0,4839.4922452817655,-4839.4922452817655,0.0,9678.984490563531,1,2,2.305213822373715,0.003806619165195535
2023-02-23,9825.962968005766,0,4912.981484002883,-4912.981484002883,0.0,9825.962968005766,1,2,1.240974036685524,0.015185320070047803
2023-02-24,9885.179113742903,0,4942.589556871451,-4942.589556871451,0.0,9885.179113742903,1,2,1.2220006377823902,0.0060264979554625064
2023-02-25,9806.654523678639,0,4903.327261839319,-4903.327261839319,0.0,9806.654523678639,1,2,1.215409230748635,-0.007943668916944091
2023-02-26,9851.96134408166,0,4925.98067204083,-4925.98067204083,0.0,9851.96134408166,1,2,1.2186524351641155,0.004620007801195092
2023-02-27,9942.309357268463,0,4971.1546786342315,-4971.1546786342315,0.0,9942.309357268463,1,2,1.2179633403928796,0.009170561072194827
2023-02-28,9908.985610452524,0,4954.492805226262,-4954.492805226262,0.0,9908.985610452524,1,2,2.106708768516703,-0.0033517109173007986
2023-03-01,9910.151375421674,0,4955.075687710837,-4955.075687710837,0.0,9910.151375421674,1,2,2.218110012255675,0.00011764725623586436
2023-03-02,9971.458948182053,0,4985.7294740910265,-4985.7294740910265,0.0,9971.458948182053,1,2,2.2216213556587334,0.006186340696311632
2023-03-03,9873.456308787503,0,4936.7281543937515,-4936.7281543937515,0.0,9873.456308787503,1,2,2.188168520831366,-0.009828314984179687
2023-03-04,9901.586239512983,0,4950.793119756491,-4950.793119756491,0.0,9901.586239512983,1,2,2.153999973162791,0.002849045951663687
2023-03-05,9906.488497975415,0,4953.244248987708,-4953.244248987708,0.0,9906.488497975415,1,2,2.1927718695531127,0.0004950982947429239
2023-03-06,9877.929680906007,0,4938.9648404530035,-4938.9648404530035,0.0,9877.929680906007,1,2,2.2093488955961376,-0.00288283957279567
2023-03-07,9699.874689220327,0,4849.937344610164,-4849.937344610164,0.0,9699.874689220327,1,2,2.2368324742862917,-0.01802553747976754
2023-03-08,9865.139460401162,0,4932.569730200581,-4932.569730200581,0.0,9865.139460401162,1,2,1.9017636300432283,0.017037825381857497
2023-03-09,9925.59621504957,0,4962.798107524785,-4962.798107524785,0.0,9925.59621504957,1,2,1.8467058519703587,0.006128322350746673
2023-03-10,9845.309076024945,0,4922.654538012473,-4922.654538012473,0.0,9845.309076024945,1,2,1.9274918960861749,-0.008088898367927921
2023-03-11,9654.289584285152,0,4827.144792142576,-4827.144792142576,0.0,9654.289584285152,1,2,1.982057425023195,-0.019402081769576807
2023-03-12,9601.609291882374,0,4800.804645941187,-4800.804645941187,0.0,9601.609291882374,1,2,1.9402151392928242,-0.0054566720775114375
2023-03-13,10158.805778875123,0,5079.4028894375615,-5079.4028894375615,0.0,10158.805778875123,1,2,1.8280066245156676,0.058031572630624195
2023-03-14,10069.227437539232,0,5034.613718769616,-5034.613718769616,0.0,10069.227437539232,1,2,1.741594685187932,-0.008817802336783198
2023-03-15,10095.298595157534,0,5047.649297578767,-5047.649297578767,0.0,10095.298595157534,1,2,1.816781437588241,0.002589191452872175
2023-03-16,10213.240219771982,0,5106.620109885991,-5106.620109885991,0.0,10213.240219771982,1,2,1.987144533329575,0.011682826763640408
2023-03-17,10115.284824764747,0,5057.642412382374,-5057.642412382374,0.0,10115.284824764747,1,2,1.7407419852021184,-0.00959102037153714
2023-03-18,9976.437419432406,0,4988.218709716203,-4988.218709716203,0.0,9976.437419432406,1,2,1.7853070007848892,-0.013726494877574491
2023-03-19,9935.60731854061,0,4967.803659270305,-4967.803659270305,0.0,9935.60731854061,1,2,1.9328488927189194,-0.0040926534368137535
2023-03-20,9936.496175111279,0,4968.248087555639,-4968.248087555639,0.0,9936.496175111279,1,2,1.9770164077663965,8.94617251037122e-05
2023-03-21,9967.378802213541,0,4983.689401106771,-4983.689401106771,0.0,9967.378802213541,1,2,1.8247668139796485,0.003107999697077979
2023-03-22,9896.996487325414,0,4948.498243662707,-4948.498243662707,0.0,9896.996487325414,1,2,1.9247310762592664,-0.007061266184896775
2023-03-23,9978.416186634324,0,4989.208093317162,-4989.208093317162,0.0,9978.416186634324,1,2,1.9564435867622065,0.008226707912160958
2023-03-24,10020.500592888058,0,5010.250296444029,-5010.250296444029,0.0,10020.500592888058,1,2,1.996671645360128,0.004217543692966563
2023-03-25,9996.787470715552,0,4998.393735357776,-4998.393735357776,0.0,9996.787470715552,1,2,1.4109291228190086,-0.0023664608322399028
2023-03-26,9936.240812481019,0,4968.1204062405095,-4968.1204062405095,0.0,9936.240812481019,1,2,1.4620185545052116,-0.006056611527642919
2023-03-27,9982.102232268353,0,4991.0511161341765,-4991.0511161341765,0.0,9982.102232268353,1,2,1.4336811628889912,0.004615570481114606
2023-03-28,9720.83830020795,0,4860.419150103975,-4860.419150103975,0.0,9720.83830020795,1,2,2.0915567278931313,-0.02617323745852207
2023-03-29,9652.106336925923,0,4826.053168462961,-4826.053168462961,0.0,9652.106336925923,1,2,1.9512218570582616,-0.007070579836777724
2023-03-30,9542.5677455718,0,4771.2838727859,-4771.2838727859,0.0,9542.5677455718,1,2,2.0200884735960583,-0.011348672251471514
2023-03-31,9565.329408476051,0,4782.6647042380255,-4782.6647042380255,0.0,9565.329408476051,1,2,1.9707144977632631,0.0023852765325993452
2023-04-01,9571.721344879737,0,4785.860672439869,-4785.860672439869,0.0,9571.721344879737,1,2,2.0178589462431633,0.0006682400710655845
2023-04-02,9592.33834782053,0,4796.169173910265,-4796.169173910265,0.0,9592.33834782053,1,2,2.0393331786004025,0.0021539493470337234
2023-04-03,9691.211852218898,0,4845.605926109449,-4845.605926109449,0.0,9691.211852218898,1,2,2.0721933607439684,0.010307549714489772
2023-04-04,9753.66707509926,0,4876.83353754963,-4876.83353754963,0.0,9753.66707509926,1,2,2.063310739409304,0.006444521472932507
2023-04-05,9783.229527645353,0,4891.614763822677,-4891.614763822677,0.0,9783.229527645353,1,2,2.0346772239861615,0.0030309064599471913
2023-04-06,9642.807710340006,0,4821.403855170003,-4821.403855170003,0.0,9642.807710340006,1,2,2.0470433505475256,-0.014353319311229962
2023-04-07,9691.43687869674,0,4845.71843934837,-4845.71843934837,0.0,9691.43687869674,1,2,2.1691144181185438,0.005043050718992248
2023-04-08,9739.678521490983,0,4869.839260745492,-4869.839260745492,0.0,9739.678521490983,1,2,2.224317931528863,0.004977759582821539
2023-04-09,10000.146734004791,0,5000.073367002396,-5000.073367002396,0.0,10000.146734004791,1,2,2.2341529373946045,0.026742998954131236
2023-04-10,9836.309463899435,0,4918.154731949718,-4918.154731949718,0.0,9836.309463899435,1,2,2.02076310206735,-0.016383486609075293
2023-04-11,9800.096367112083,0,4900.048183556041,-4900.048183556041,0.0,9800.096367112083,1,2,2.4277314771989316,-0.0036815735536035454
2023-04-12,9800.534862133436,0,4900.267431066718,-4900.267431066718,0.0,9800.534862133436,1,2,2.5169820187328256,4.4743949949799244e-05
2023-04-13,9751.206833396733,0,4875.603416698366,-4875.603416698366,0.0,9751.206833396733,1,2,2.442292448218287,-0.005033197619376151
2023-04-14,9651.912528480558,0,4825.956264240279,-4825.956264240279,0.0,9651.912528480558,1,2,2.5673702960391447,-0.010182770872637414
2023-04-15,9604.87370334421,0,4802.436851672105,-4802.436851672105,0.0,9604.87370334421,1,2,2.469005975602143,-0.0048735237702939305
2023-04-16,9754.688323355062,0,4877.344161677531,-4877.344161677531,0.0,9754.688323355062,1,2,2.375017890778564,0.015597770948168721
2023-04-17,9703.250847027486,0,4851.625423513743,-4851.625423513743,0.0,9703.250847027486,1,2,2.415561465783289,-0.005273103006727786
2023-04-18,9681.708613730498,0,4840.854306865249,-4840.854306865249,0.0,9681.708613730498,1,2,2.358774569725765,-0.002220104750109364
2023-04-19,9578.095025726605,0,4789.0475128633025,-4789.0475128633025,0.0,9578.095025726605,1,2,2.2525516584305034,-0.010701994052676689
2023-04-20,9430.353032767038,0,4715.176516383519,-4715.176516383519,0.0,9430.353032767038,1,2,2.26149215016837,-0.015424987177798388
2023-04-21,9566.16518327327,0,4783.082591636635,-4783.082591636635,0.0,9566.16518327327,1,2,2.2332612756321093,0.01440159769568905
2023-04-22,9529.555401701267,0,4764.777700850634,-4764.777700850634,0.0,9529.555401701267,1,2,2.210911410739267,-0.003827007047297881
2023-04-23,9543.155903917735,0,4771.577951958868,-4771.577951958868,0.0,9543.155903917735,1,2,2.2678813373236317,0.0014271916834693865
2023-04-24,9505.797512459238,0,4752.898756229619,-4752.898756229619,0.0,9505.797512459238,1,2,2.2407578902012317,-0.003914678942126604
2023-04-25,9469.090712448391,0,4734.5453562241955,-4734.5453562241955,0.0,9469.090712448391,1,2,1.9773444744594793,-0.003861517138644577
2023-04-26,9327.670892583174,0,4663.835446291587,-4663.835446291587,0.0,9327.670892583174,1,2,1.93991580193385,-0.014934889120800432
2023-04-27,9192.148817655707,0,4596.074408827853,-4596.074408827853,0.0,9192.148817655707,1,2,1.7927843086682118,-0.014529036936243744
2023-04-28,9303.919388617696,0,4651.959694308848,-4651.959694308848,0.0,9303.919388617696,1,2,1.729597083790453,0.012159351766293014
2023-04-29,9350.702341659338,0,4675.351170829669,-4675.351170829669,0.0,9350.702341659338,1,2,1.7552429944782326,0.0050283059308182665
2023-04-30,9356.798582286567,0,4678.399291143283,-4678.399291143283,0.0,9356.798582286567,1,2,1.6799322122345757,0.0006519553723860483
2023-05-01,9279.808811783549,0,4639.904405891774,-4639.904405891774,0.0,9279.808811783549,1,2,1.5237370831169488,-0.008228217143496974
2023-05-02,9429.955878018462,0,4714.977939009231,-4714.977939009231,0.0,9429.955878018462,1,2,1.95699569147236,0.016179974100787087
2023-05-03,9343.177143813667,0,4671.588571906834,-4671.588571906834,0.0,9343.177143813667,1,2,1.963345404309957,-0.00920245389557739
2023-05-04,9397.818456144356,0,4698.909228072178,-4698.909228072178,0.0,9397.818456144356,1,2,1.9785094071284322,0.005848258198429601
2023-05-05,9253.341227862096,0,4626.670613931048,-4626.670613931048,0.0,9253.341227862096,1,2,1.9897697744766702,-0.015373485767625095
2023-05-06,9223.889411000097,0,4611.944705500048,-4611.944705500048,0.0,9223.889411000097,1,2,1.9771538973593286,-0.0031828305189177675
2023-05-07,9025.567434994713,0,4512.7837174973565,-4512.7837174973565,0.0,9025.567434994713,1,2,2.0236470952848884,-0.021500905655793212
