date,portfolio_value,cash,majors_exposure,small_caps_exposure,majors_allocation,small_caps_allocation,regime,iqr_spread,iqr_percentile,num_positions,daily_return
2021-04-22,9591.457570214407,0,4795.728785107203,0.0,0.5,0.5,MEDIUM_SPREAD,48.06800662974581,58.333333333333336,10,-0.008899006755490824
2021-04-23,9245.822836994344,0,4622.911418497172,0.0,0.5,0.5,MEDIUM_SPREAD,49.323102477632695,69.23076923076923,10,-0.03603568390829426
2021-04-24,9275.079912193238,0,4637.539956096619,0.0,0.5,0.5,MEDIUM_SPREAD,35.60065261110617,0.0,10,0.0031643560248451053
2021-04-25,9854.133006544052,0,4927.066503272026,0.0,0.5,0.5,MEDIUM_SPREAD,30.069752426441788,0.0,10,0.062431062571178364
2021-04-26,10085.008553378017,0,5042.504276689008,0.0,0.5,0.5,MEDIUM_SPREAD,42.48655704906811,37.5,10,0.023429310998810404
2021-04-27,10095.448569768734,0,5047.724284884367,0.0,0.5,0.5,MEDIUM_SPREAD,43.38278821852902,47.05882352941176,10,0.0010352015405301618
2021-04-28,10015.004194709747,0,5007.5020973548735,0.0,0.5,0.5,MEDIUM_SPREAD,42.19769464132886,33.33333333333333,10,-0.007968380454126733
2021-04-29,10314.588655273797,0,5157.294327636899,0.0,0.5,0.5,MEDIUM_SPREAD,40.24555756181232,26.31578947368421,10,0.029913563163787904
2021-04-30,10506.738330731603,0,5253.369165365802,0.0,0.5,0.5,MEDIUM_SPREAD,38.35092545116759,20.0,10,0.01862892276945627
2021-05-01,10395.599597030197,0,5197.799798515099,0.0,0.5,0.5,MEDIUM_SPREAD,39.226467663500685,23.809523809523807,10,-0.010577853012321725
2021-05-02,10685.154063153514,0,5342.577031576757,0.0,0.5,0.5,MEDIUM_SPREAD,33.14265511624924,4.545454545454546,10,0.02785356086685331
2021-05-03,10391.961577788277,0,5195.980788894139,0.0,0.5,0.5,MEDIUM_SPREAD,44.55679404555322,60.86956521739131,10,-0.027439237996228383
2021-05-04,11297.507801295684,0,5648.753900647842,0.0,0.5,0.5,MEDIUM_SPREAD,41.43506623881598,41.66666666666667,10,0.08713910427102767
2021-05-05,11570.683958172078,0,5785.341979086039,0.0,0.5,0.5,MEDIUM_SPREAD,51.14563411047743,88.0,10,0.024180214050842697
2021-05-06,11395.017139065074,0,5697.508569532537,0.0,0.5,0.5,MEDIUM_SPREAD,54.09160802732974,92.3076923076923,10,-0.015182060087548632
2021-05-07,11491.647301309675,0,5745.823650654837,0.0,0.5,0.5,MEDIUM_SPREAD,51.61102118387394,88.88888888888889,10,0.008480036586634654
2021-05-08,11676.94700849789,0,5838.473504248945,0.0,0.5,0.5,MEDIUM_SPREAD,49.63129293139832,78.57142857142857,10,0.016124729756289646
2021-05-09,11322.808666553368,0,5661.404333276684,0.0,0.5,0.5,MEDIUM_SPREAD,57.04452543744043,100.0,10,-0.030327990842708874
2021-05-10,11949.678059341446,0,5974.839029670723,0.0,0.5,0.5,MEDIUM_SPREAD,44.35620761814393,50.0,10,0.055363418322151636
2021-05-11,10949.821549680559,0,5474.910774840279,0.0,0.5,0.5,MEDIUM_SPREAD,47.2731771136365,61.29032258064516,10,-0.0836722549926161
2021-05-12,11188.854457517336,0,5594.427228758668,0.0,0.5,0.5,MEDIUM_SPREAD,41.19592598552531,31.25,10,0.021829845057497854
2021-05-13,11405.360645477016,0,5702.680322738508,0.0,0.5,0.5,MEDIUM_SPREAD,44.918890561211825,54.54545454545454,10,0.019350165719084655
2021-05-14,11078.450664544565,0,5539.225332272283,0.0,0.5,0.5,LOW_SPREAD,36.64339931501457,8.823529411764707,10,-0.028662835932513175
2021-05-15,11079.45536766943,0,5539.727683834715,0.0,0.5,0.5,LOW_SPREAD,29.154484691244363,0.0,10,9.068985865323675e-05
2021-05-16,10813.32715097702,0,3243.998145293106,0.0,0.3,0.7,LOW_SPREAD,28.892968800525956,0.0,10,-0.0240199728110273
2021-05-17,10918.147492636665,0,3275.4442477909993,0.0,0.3,0.7,LOW_SPREAD,35.09461175245758,10.81081081081081,10,0.009693625301087305
2021-05-18,9785.713739102119,0,2935.7141217306357,0.0,0.3,0.7,LOW_SPREAD,34.92559039087158,10.526315789473683,10,-0.10372032016404553
2021-05-19,10151.201426055926,0,3045.3604278167777,0.0,0.3,0.7,LOW_SPREAD,23.935635911660235,0.0,10,0.03734910878226261
2021-05-20,9737.134871957174,0,2921.140461587152,0.0,0.3,0.7,LOW_SPREAD,24.728304322431903,2.5,10,-0.040789906211094684
2021-05-21,9566.249093460865,0,2869.8747280382595,0.0,0.3,0.7,LOW_SPREAD,23.602925893268218,0.0,10,-0.017549903615740048
2021-05-22,9239.51362745633,0,2771.854088236899,0.0,0.3,0.7,LOW_SPREAD,22.8489484349234,0.0,10,-0.034155023856516475
2021-05-23,9800.756902326886,0,2940.2270706980657,0.0,0.3,0.7,LOW_SPREAD,23.586806691846512,2.3255813953488373,10,0.06074381157929709
2021-05-24,9805.60757677651,0,2941.682273032953,0.0,0.3,0.7,LOW_SPREAD,29.64382190077906,15.909090909090908,10,0.000494928554801044
2021-05-25,10041.199576733035,0,3012.3598730199105,0.0,0.3,0.7,LOW_SPREAD,27.738065299487985,11.11111111111111,10,0.024026252132963055
2021-05-26,9969.726964667007,0,2990.918089400102,0.0,0.3,0.7,LOW_SPREAD,18.693338101669973,0.0,10,-0.007117935613155435
2021-05-27,9692.386657980673,0,2907.7159973942016,0.0,0.3,0.7,LOW_SPREAD,17.99840001122992,0.0,10,-0.027818244939829873
2021-05-28,9535.31977759557,0,2860.595933278671,0.0,0.3,0.7,LOW_SPREAD,17.590765197888288,0.0,10,-0.016205181027912685
2021-05-29,9633.700908576468,0,2890.11027257294,0.0,0.3,0.7,LOW_SPREAD,13.120281809825997,0.0,10,0.010317549203966436
2021-05-30,9883.01982066877,0,2964.9059462006308,0.0,0.3,0.7,LOW_SPREAD,16.417440487086928,2.0,10,0.025879868438758002
2021-05-31,9844.836695776603,0,2953.451008732981,0.0,0.3,0.7,LOW_SPREAD,16.264071394268882,1.9607843137254901,10,-0.0038635078736067863
2021-06-01,9886.643712832649,0,2965.9931138497946,0.0,0.3,0.7,LOW_SPREAD,16.884416021776843,5.769230769230769,10,0.004246593249635167
2021-06-02,9981.023528101037,0,2994.307058430311,0.0,0.3,0.7,LOW_SPREAD,12.538387073391966,0.0,10,0.0095461936335266
2021-06-03,9763.47190763216,0,2929.041572289648,0.0,0.3,0.7,LOW_SPREAD,19.136982522057423,14.814814814814813,10,-0.021796524159708897
2021-06-04,9670.391758172571,0,2901.1175274517714,0.0,0.3,0.7,LOW_SPREAD,13.899467019370007,3.6363636363636362,10,-0.009533509220918446
2021-06-05,9737.337201568973,0,2921.201160470692,0.0,0.3,0.7,LOW_SPREAD,13.153087367407252,3.571428571428571,10,0.0069227229951491775
2021-06-06,9509.663333181381,0,2852.898999954414,0.0,0.3,0.7,LOW_SPREAD,11.464812769819957,0.0,10,-0.023381532720352594
2021-06-07,9485.885138630974,0,2845.7655415892923,0.0,0.3,0.7,LOW_SPREAD,13.625804874014719,6.896551724137931,10,-0.002500424433264592
2021-06-08,9625.854046736382,0,2887.7562140209143,0.0,0.3,0.7,LOW_SPREAD,12.815159198642228,3.389830508474576,10,0.014755492614536125
2021-06-09,9478.960748867843,0,2843.6882246603527,0.0,0.3,0.7,LOW_SPREAD,14.670776132976492,11.666666666666666,10,-0.015260287259221683
2021-06-10,9369.719030778953,0,2810.915709233686,0.0,0.3,0.7,LOW_SPREAD,12.913004902190352,4.918032786885246,10,-0.011524651381422557
2021-06-11,9372.32619652954,0,2811.697858958862,0.0,0.3,0.7,LOW_SPREAD,10.661500935988613,0.0,10,0.00027825442171991455
2021-06-12,9525.341025092717,0,2857.602307527815,0.0,0.3,0.7,LOW_SPREAD,14.48747080921828,14.285714285714285,10,0.016326238049614306
2021-06-13,9608.114675234357,0,2882.434402570307,0.0,0.3,0.7,LOW_SPREAD,10.982607906080084,1.5625,10,0.008689835872919272
2021-06-14,9554.538709267468,0,2866.36161278024,0.0,0.3,0.7,LOW_SPREAD,12.30305823002984,4.615384615384616,10,-0.005576116415948462
2021-06-15,9413.613770644493,0,2824.0841311933477,0.0,0.3,0.7,LOW_SPREAD,12.515662329291345,6.0606060606060606,10,-0.014749528251561173
2021-06-16,9443.096369188928,0,2832.9289107566783,0.0,0.3,0.7,LOW_SPREAD,11.62549491408442,4.477611940298507,10,0.0031319107903464705
2021-06-17,9270.839344143784,0,2781.251803243135,0.0,0.3,0.7,LOW_SPREAD,8.883493336632135,0.0,10,-0.018241582878174123
2021-06-18,9206.540361173242,0,2761.9621083519723,0.0,0.3,0.7,LOW_SPREAD,11.858102117694866,7.246376811594203,10,-0.006935616138268874
2021-06-19,9265.474825440235,0,2779.6424476320703,0.0,0.3,0.7,LOW_SPREAD,7.675042699342601,0.0,10,0.006401369239148469
2021-06-20,8743.656708107143,0,2623.0970124321425,0.0,0.3,0.7,LOW_SPREAD,10.177929613484967,2.8169014084507045,10,-0.05631855109036987
2021-06-21,8694.459831183172,0,2608.3379493549514,0.0,0.3,0.7,MEDIUM_SPREAD,13.298157672226456,20.833333333333336,10,-0.005626579195218695
2021-06-22,8855.82133231529,0,2656.746399694587,0.0,0.3,0.7,MEDIUM_SPREAD,17.01321963965011,31.506849315068493,10,0.018559117445500872
2021-06-23,8953.46714018763,0,2686.040142056289,0.0,0.3,0.7,LOW_SPREAD,12.991749789239265,17.56756756756757,10,0.011026171848795618
2021-06-24,8718.39366582682,0,2615.5180997480456,0.0,0.3,0.7,MEDIUM_SPREAD,14.02966261929879,25.333333333333336,10,-0.026255021734059025
2021-06-25,8754.226688241286,0,2626.268006472386,0.0,0.3,0.7,MEDIUM_SPREAD,15.307949998962272,28.947368421052634,10,0.004110048684188294
2021-06-26,8886.661280424032,0,2665.9983841272096,0.0,0.3,0.7,MEDIUM_SPREAD,16.495223219793534,32.467532467532465,10,0.015128074346147935
2021-06-27,8986.899107703532,0,4493.449553851766,0.0,0.5,0.5,MEDIUM_SPREAD,19.68128427025377,41.02564102564102,10,0.011279582299407398
2021-06-28,9171.285574979618,0,4585.642787489809,0.0,0.5,0.5,MEDIUM_SPREAD,16.985899284647438,34.177215189873415,10,0.020517251286156224
2021-06-29,9198.4938182883,0,4599.24690914415,0.0,0.5,0.5,MEDIUM_SPREAD,14.546508940432204,26.25,10,0.0029666771453402685
2021-06-30,8955.460279254687,0,4477.730139627343,0.0,0.5,0.5,MEDIUM_SPREAD,15.37198043004561,29.629629629629626,10,-0.026421014552449607
2021-07-01,8983.55876280668,0,4491.77938140334,0.0,0.5,0.5,MEDIUM_SPREAD,13.447477776918397,20.73170731707317,10,0.0031375811712419654
2021-07-02,9060.831701264535,0,4530.415850632267,0.0,0.5,0.5,MEDIUM_SPREAD,16.493064162297934,33.734939759036145,10,0.008601595481044333
2021-07-03,9177.898302253921,0,4588.949151126961,0.0,0.5,0.5,LOW_SPREAD,9.801460762522087,2.380952380952381,10,0.012920072334314359
2021-07-04,8971.208367330219,0,4485.604183665109,0.0,0.5,0.5,MEDIUM_SPREAD,15.039464617580723,29.411764705882355,10,-0.02252039934599659
2021-07-05,9102.640899722326,0,4551.320449861163,0.0,0.5,0.5,MEDIUM_SPREAD,16.594818143148892,37.2093023255814,10,0.014650482634060324
2021-07-06,9086.74524592067,0,4543.372622960335,0.0,0.5,0.5,LOW_SPREAD,12.588262275874264,13.793103448275861,10,-0.001746268360662273
2021-07-07,8840.498521223146,0,4420.249260611573,0.0,0.5,0.5,LOW_SPREAD,11.807384356552308,9.090909090909092,10,-0.0270995519334134
2021-07-08,8981.452834375967,0,4490.726417187983,0.0,0.5,0.5,LOW_SPREAD,13.084537395872012,19.101123595505616,10,0.015944158897197358
2021-07-09,8903.781468845005,0,4451.890734422503,0.0,0.5,0.5,MEDIUM_SPREAD,14.060727858655326,27.77777777777778,10,-0.008647973436288536
2021-07-10,8950.444160832672,0,4475.222080416336,0.0,0.5,0.5,LOW_SPREAD,9.512789008983072,2.197802197802198,10,0.005240772378673375
2021-07-11,8882.521204422415,0,2664.7563613267243,0.0,0.3,0.7,LOW_SPREAD,11.50609097434108,8.695652173913043,10,-0.00758878053309231
2021-07-12,8796.450436015568,0,2638.9351308046703,0.0,0.3,0.7,LOW_SPREAD,11.58127812503291,9.67741935483871,10,-0.009689902948274987
2021-07-13,8800.219902671648,0,2640.065970801494,0.0,0.3,0.7,LOW_SPREAD,8.211894139788164,1.0638297872340425,10,0.0004285213318142578
2021-07-14,8716.311958438575,0,2614.8935875315724,0.0,0.3,0.7,LOW_SPREAD,10.866167184666178,7.368421052631578,10,-0.009534755399418948
2021-07-15,8634.838739134264,0,2590.4516217402793,0.0,0.3,0.7,LOW_SPREAD,8.759508935312155,2.083333333333333,10,-0.009347212409651529
2021-07-16,8642.449896136653,0,2592.734968840996,0.0,0.3,0.7,MEDIUM_SPREAD,14.268927289738762,32.98969072164948,10,0.0008814474980169962
2021-07-17,8649.563649862426,0,2594.8690949587276,0.0,0.3,0.7,MEDIUM_SPREAD,14.029978072995512,31.63265306122449,10,0.0008231177283368751
2021-07-18,8419.706940915237,0,4209.853470457619,0.0,0.5,0.5,MEDIUM_SPREAD,15.274543116950088,38.38383838383838,10,-0.026574370482936982
2021-07-19,8269.965650800768,0,4134.982825400384,0.0,0.5,0.5,LOW_SPREAD,12.763637931858241,20.0,10,-0.01778462019702931
2021-07-20,8613.931386621474,0,4306.965693310737,0.0,0.5,0.5,LOW_SPREAD,10.857879178440143,7.920792079207921,10,0.04159216015454681
2021-07-21,8768.799073429835,0,4384.399536714917,0.0,0.5,0.5,LOW_SPREAD,9.636227048913797,4.901960784313726,10,0.017978746272449886
2021-07-22,8879.205124082127,0,4439.602562041064,0.0,0.5,0.5,MEDIUM_SPREAD,14.09666041806155,34.95145631067961,10,0.01259078349586451
2021-07-23,8936.832381047572,0,4468.416190523786,0.0,0.5,0.5,MEDIUM_SPREAD,15.760692657520236,43.269230769230774,10,0.006490136916552203
2021-07-24,8945.80982649478,0,4472.90491324739,0.0,0.5,0.5,MEDIUM_SPREAD,17.250583216386367,51.42857142857142,10,0.0010045444587554186
2021-07-25,9058.471712003482,0,4529.235856001741,0.0,0.5,0.5,MEDIUM_SPREAD,17.363102996034176,51.886792452830186,10,0.012593816288720028
2021-07-26,9203.955025354864,0,4601.977512677432,0.0,0.5,0.5,MEDIUM_SPREAD,15.181911824317464,39.25233644859813,10,0.016060470019308104
2021-07-27,9268.404406506248,0,4634.202203253124,0.0,0.5,0.5,MEDIUM_SPREAD,16.573825273941026,47.22222222222222,10,0.0070023572446671345
2021-07-28,9349.07388837799,0,4674.536944188995,0.0,0.5,0.5,MEDIUM_SPREAD,14.484826501233874,34.862385321100916,10,0.008703707599887922
2021-07-29,9531.098819815,0,4765.5494099075,0.0,0.5,0.5,MEDIUM_SPREAD,13.091788879254352,24.545454545454547,10,0.019469835580536943
2021-07-30,9576.175239463997,0,4788.0876197319985,0.0,0.5,0.5,MEDIUM_SPREAD,16.981364670548672,50.45045045045045,10,0.004729404290225503
2021-07-31,9524.650760668417,0,4762.325380334209,0.0,0.5,0.5,MEDIUM_SPREAD,18.977964597496506,57.14285714285714,10,-0.005380486207399837
2021-08-01,9568.765813717106,0,4784.382906858553,0.0,0.5,0.5,MEDIUM_SPREAD,18.683181004171047,55.75221238938053,10,0.004631671455173958
2021-08-02,9539.866195548584,0,4769.933097774292,0.0,0.5,0.5,MEDIUM_SPREAD,17.544348842711532,53.50877192982456,10,-0.003020203308465641
2021-08-03,9693.487572580188,0,4846.743786290094,0.0,0.5,0.5,MEDIUM_SPREAD,14.510051487097323,35.65217391304348,10,0.01610309556577283
2021-08-04,9740.969180838974,0,4870.484590419487,0.0,0.5,0.5,MEDIUM_SPREAD,22.414154813878753,60.3448275862069,10,0.004898299802136963
2021-08-05,9855.172709733133,0,4927.586354866567,0.0,0.5,0.5,MEDIUM_SPREAD,18.298843671129003,55.55555555555556,10,0.011724041702010801
2021-08-06,10089.073278782229,0,5044.5366393911145,0.0,0.5,0.5,MEDIUM_SPREAD,16.54144006692845,45.76271186440678,10,0.0237337869094969
2021-08-07,9857.965872332368,0,4928.982936166184,0.0,0.5,0.5,MEDIUM_SPREAD,15.719636524543883,41.17647058823529,10,-0.022906703129601635
2021-08-08,10098.502090506325,0,5049.251045253162,0.0,0.5,0.5,MEDIUM_SPREAD,12.963687122019628,20.833333333333336,10,0.024400187755676095
2021-08-09,10184.460882457048,0,5092.230441228524,0.0,0.5,0.5,MEDIUM_SPREAD,14.350650991910024,33.057851239669425,10,0.008512033881889591
2021-08-10,10366.964923120633,0,5183.482461560317,0.0,0.5,0.5,LOW_SPREAD,12.538702289079938,17.21311475409836,10,0.017919852878806042
2021-08-11,10260.103888906804,0,5130.051944453402,0.0,0.5,0.5,MEDIUM_SPREAD,15.349740291938527,41.46341463414634,10,-0.010307841784581107
2021-08-12,10714.160202805655,0,5357.0801014028275,0.0,0.5,0.5,MEDIUM_SPREAD,17.232529296969076,53.2258064516129,10,0.04425455324967764
2021-08-13,10812.294812810995,0,5406.147406405497,0.0,0.5,0.5,MEDIUM_SPREAD,16.427355846277358,45.6,10,0.009159337563352965
2021-08-14,10863.85986177967,0,5431.929930889835,0.0,0.5,0.5,MEDIUM_SPREAD,14.282119054275562,32.53968253968254,10,0.004769112372664752
2021-08-15,10737.637661915744,0,5368.818830957872,0.0,0.5,0.5,MEDIUM_SPREAD,24.556798268332436,66.92913385826772,10,-0.011618540874960281
2021-08-16,10452.418737612237,0,5226.209368806119,0.0,0.5,0.5,MEDIUM_SPREAD,18.434570498699514,58.59375,10,-0.026562539478783176
2021-08-17,10473.052665503887,0,5236.526332751943,0.0,0.5,0.5,MEDIUM_SPREAD,19.65972171699756,62.01550387596899,10,0.0019740816369515635
2021-08-18,10810.70148971867,0,5405.350744859335,0.0,0.5,0.5,MEDIUM_SPREAD,27.81683517914344,69.23076923076923,10,0.03223977143998602
2021-08-19,11021.363637027604,0,5510.681818513802,0.0,0.5,0.5,MEDIUM_SPREAD,26.278100731955874,67.93893129770993,10,0.019486445676932362
2021-08-20,10923.66805773632,0,5461.83402886816,0.0,0.5,0.5,MEDIUM_SPREAD,24.00650372240718,65.9090909090909,10,-0.008864200702267233
2021-08-21,11010.359436306719,0,5505.179718153359,0.0,0.5,0.5,MEDIUM_SPREAD,22.945710752160906,63.1578947368421,10,0.007936105172017038
2021-08-22,11117.339722619674,0,5558.669861309837,0.0,0.5,0.5,MEDIUM_SPREAD,23.421662263973417,63.43283582089553,10,0.009716330055510092
2021-08-23,10738.419416713738,0,5369.209708356869,0.0,0.5,0.5,MEDIUM_SPREAD,25.48220710641172,68.14814814814815,10,-0.034083721048388416
2021-08-24,10856.681995893608,0,5428.340997946804,0.0,0.5,0.5,MEDIUM_SPREAD,21.292068874709358,60.29411764705882,10,0.011013034096601038
2021-08-25,10514.798736478264,0,5257.399368239132,0.0,0.5,0.5,MEDIUM_SPREAD,27.37816761415931,69.34306569343066,10,-0.0314905842820723
2021-08-26,10861.03516528298,0,5430.51758264149,0.0,0.5,0.5,MEDIUM_SPREAD,26.081160543958518,68.11594202898551,10,0.03292848845537488
2021-08-27,10802.814937839812,0,5401.407468919906,0.0,0.5,0.5,MEDIUM_SPREAD,27.880561264117745,71.22302158273382,10,-0.005360467631047472
2021-08-28,10799.101870105678,0,5399.550935052839,0.0,0.5,0.5,MEDIUM_SPREAD,18.323251808411953,53.57142857142857,10,-0.0003437129818014695
2021-08-29,10654.34920022818,0,5327.17460011409,0.0,0.5,0.5,MEDIUM_SPREAD,21.748058139776127,59.57446808510638,10,-0.013404139679264016
2021-08-30,10882.34493609569,0,5441.172468047845,0.0,0.5,0.5,MEDIUM_SPREAD,19.074547805034843,56.33802816901409,10,0.02139931135940487
2021-08-31,11167.13555078929,0,5583.567775394645,0.0,0.5,0.5,MEDIUM_SPREAD,17.077511969191924,47.55244755244755,10,0.02616996762793078
2021-09-01,11182.389690996883,0,5591.194845498441,0.0,0.5,0.5,MEDIUM_SPREAD,15.956259193167483,38.88888888888889,10,0.0013659850494529557
2021-09-02,11441.181206055953,0,5720.590603027977,0.0,0.5,0.5,MEDIUM_SPREAD,20.290854970236463,59.310344827586206,10,0.023142773790778115
2021-09-03,11365.079075085758,0,5682.539537542879,0.0,0.5,0.5,MEDIUM_SPREAD,20.215278627800764,58.9041095890411,10,-0.006651597383136809
2021-09-04,11705.705914964023,0,5852.852957482011,0.0,0.5,0.5,MEDIUM_SPREAD,24.210149851460166,66.66666666666666,10,0.02997135678756324
2021-09-05,11727.722752702295,0,5863.861376351148,0.0,0.5,0.5,MEDIUM_SPREAD,19.737493870508928,58.108108108108105,10,0.0018808637341662937
2021-09-06,10780.282609550904,0,5390.141304775452,0.0,0.5,0.5,MEDIUM_SPREAD,26.30277629381638,70.46979865771812,10,-0.08078636945378692
2021-09-07,10713.657327789906,0,5356.828663894953,0.0,0.5,0.5,MEDIUM_SPREAD,17.38100940790143,48.66666666666667,10,-0.0061802908304064985
2021-09-08,10783.194789743959,0,5391.597394871979,0.0,0.5,0.5,LOW_SPREAD,11.50974850788166,9.271523178807946,10,0.0064905437822508905
2021-09-09,10556.340411675783,0,5278.170205837891,0.0,0.5,0.5,LOW_SPREAD,10.843348640656298,5.921052631578947,10,-0.021037770576484482
2021-09-10,10721.177021903743,0,5360.588510951871,0.0,0.5,0.5,LOW_SPREAD,9.234359085701987,2.6143790849673203,10,0.0156149388708271
2021-09-11,10911.573026125112,0,5455.786513062556,0.0,0.5,0.5,MEDIUM_SPREAD,14.814743331443292,33.116883116883116,10,0.017758871421708955
2021-09-12,10700.990710175536,0,5350.495355087768,0.0,0.5,0.5,MEDIUM_SPREAD,17.72560273028572,51.61290322580645,10,-0.019298987913602184
2021-09-13,10926.17176342574,0,5463.08588171287,0.0,0.5,0.5,LOW_SPREAD,11.309513352634042,8.974358974358974,10,0.021043009880952424
2021-09-14,11044.499376894983,0,5522.249688447491,0.0,0.5,0.5,MEDIUM_SPREAD,16.54668106345262,43.31210191082803,10,0.010829741288282957
2021-09-15,10932.637097972067,0,5466.318548986033,0.0,0.5,0.5,MEDIUM_SPREAD,21.03536353642129,61.39240506329114,10,-0.01012832497930427
2021-09-16,10781.476841165999,0,5390.738420582999,0.0,0.5,0.5,MEDIUM_SPREAD,23.875964552333315,66.66666666666666,10,-0.01382651371772936
2021-09-17,10882.878667330839,0,5441.439333665419,0.0,0.5,0.5,MEDIUM_SPREAD,16.838547897424167,44.375,10,0.009405188886337568
2021-09-18,10687.172810299324,0,5343.586405149662,0.0,0.5,0.5,MEDIUM_SPREAD,17.173312165223322,47.82608695652174,10,-0.01798291270295993
2021-09-19,10091.185290836143,0,5045.592645418072,0.0,0.5,0.5,MEDIUM_SPREAD,16.29272614688677,38.88888888888889,10,-0.05576662135460386
2021-09-20,9784.493270878418,0,4892.246635439209,0.0,0.5,0.5,MEDIUM_SPREAD,20.855406702787292,61.34969325153374,10,-0.03039207101233532
2021-09-21,10265.09013680533,0,5132.545068402665,0.0,0.5,0.5,MEDIUM_SPREAD,22.213460644006624,63.41463414634146,10,0.04911821722616039
2021-09-22,10395.514775593723,0,5197.757387796862,0.0,0.5,0.5,MEDIUM_SPREAD,20.459799122462734,60.60606060606061,10,0.012705649638745875
2021-09-23,10076.27093105202,0,5038.13546552601,0.0,0.5,0.5,MEDIUM_SPREAD,14.261771499647041,26.506024096385545,10,-0.030709767763614115
2021-09-24,10077.105952582522,0,5038.552976291261,0.0,0.5,0.5,MEDIUM_SPREAD,19.99453940577027,59.2814371257485,10,8.287009511898091e-05
2021-09-25,10049.324484610645,0,5024.662242305322,0.0,0.5,0.5,MEDIUM_SPREAD,20.386312610832313,60.71428571428571,10,-0.002756889537790186
2021-09-26,9870.109450954638,0,4935.054725477319,0.0,0.5,0.5,MEDIUM_SPREAD,22.72052293250677,65.08875739644971,10,-0.01783354034696094
2021-09-27,9701.956097073878,0,4850.978048536939,0.0,0.5,0.5,MEDIUM_SPREAD,20.164833418807817,58.82352941176471,10,-0.01703662504618897
2021-09-28,9812.251676918835,0,4906.1258384594175,0.0,0.5,0.5,MEDIUM_SPREAD,18.530508792241996,53.216374269005854,10,0.011368385791626245
2021-09-29,10010.403915661085,0,5005.201957830543,0.0,0.5,0.5,MEDIUM_SPREAD,21.72515237791022,63.372093023255815,10,0.02019436978042055
2021-09-30,10399.02408127128,0,5199.51204063564,0.0,0.5,0.5,MEDIUM_SPREAD,16.233517686443477,36.41618497109826,10,0.03882162686784363
2021-10-01,10466.510861105842,0,5233.255430552921,0.0,0.5,0.5,MEDIUM_SPREAD,19.566368626965435,56.32183908045977,10,0.006489722430406353
2021-10-02,10550.15103522817,0,5275.075517614085,0.0,0.5,0.5,MEDIUM_SPREAD,19.150005699703428,56.00000000000001,10,0.007991218394769906
2021-10-03,10464.872298524095,0,5232.436149262047,0.0,0.5,0.5,MEDIUM_SPREAD,16.794829998346827,42.04545454545455,10,-0.008083176858731167
2021-10-04,10622.003577240508,0,5311.001788620254,0.0,0.5,0.5,MEDIUM_SPREAD,21.19354914106727,63.2768361581921,10,0.015015116690776376
2021-10-05,10765.284987463298,0,5382.642493731649,0.0,0.5,0.5,MEDIUM_SPREAD,18.02198099522581,50.56179775280899,10,0.013489113346731862
2021-10-06,10768.557638189064,0,5384.278819094532,0.0,0.5,0.5,MEDIUM_SPREAD,16.428565839453228,37.988826815642454,10,0.00030400037988576045
2021-10-07,10695.99179911502,0,5347.99589955751,0.0,0.5,0.5,LOW_SPREAD,11.653118608797781,11.11111111111111,10,-0.00673867768666625
2021-10-08,10875.645687700566,0,5437.822843850283,0.0,0.5,0.5,LOW_SPREAD,9.101536899651856,2.2222222222222223,10,0.016796374937423808
