date,Size Factor
2021-03-03,0.007916200821607156
2021-03-04,0.00014179196736119337
2021-03-05,0.009503804030822405
2021-03-06,-0.002295426393545408
2021-03-07,-0.00662935711892243
2021-03-08,0.007858377261898974
2021-03-09,-0.01145640609616283
2021-03-10,-0.002591608587168448
2021-03-11,-0.010186496342268758
2021-03-12,-0.005100808728955797
2021-03-13,0.007614637806048208
2021-03-14,0.029336480102505336
2021-03-15,0.0019709773383309592
2021-03-16,-0.0038309723327800693
2021-03-17,0.021589367015386385
2021-03-18,0.02295828402529998
2021-03-19,-0.0016293876072388525
2021-03-20,0.003175384537215553
2021-03-21,-0.0044287448406874486
2021-03-22,0.001972593234271569
2021-03-23,-0.018470851760797657
2021-03-24,-0.01001042927347029
2021-03-25,0.009951372306118866
2021-03-26,-0.001066078178915908
2021-03-27,0.011242387209164262
2021-03-28,0.01904717304430603
2021-03-29,0.007155668198175258
2021-03-30,0.008513664492286077
2021-03-31,-0.00035277802717570417
2021-04-01,-0.006847827315116239
2021-04-02,-0.016728952481138037
2021-04-03,0.021068901948672725
2021-04-04,-0.01601441212154986
2021-04-05,-0.03384882965220026
2021-04-06,-0.00855994131017146
2021-04-07,0.017244258397447254
2021-04-08,0.0029568860901998395
2021-04-09,-0.034089733164327285
2021-04-10,-0.009379029634128844
2021-04-11,-0.00698394129179436
2021-04-12,-0.028043902610129012
2021-04-13,-0.016732624485426784
2021-04-14,0.03126050283060633
2021-04-15,-0.0011821863745881123
2021-04-16,0.013479099655866467
2021-04-17,-0.035278509648839496
2021-04-18,-0.02283265670656376
2021-04-19,-0.0010388887828918225
2021-04-20,-0.0025249921659261654
2021-04-21,-0.022231782381437526
2021-04-22,0.013124506595959318
2021-04-23,-0.015876740265404532
2021-04-24,-0.004166298177597061
2021-04-25,0.014374375857783228
2021-04-26,0.017683252965224883
2021-04-27,0.004600588010273299
2021-04-28,-0.002466965128007481
2021-04-29,0.002621633352556385
2021-04-30,-0.004087537362267857
2021-05-01,-0.0016772696467168835
2021-05-02,-0.01725863628700508
2021-05-03,-0.03409915692502419
2021-05-04,-0.023619162014536843
2021-05-05,-0.0008380201994443448
2021-05-06,0.025557827855194892
2021-05-07,-0.0028279185152358943
2021-05-08,-0.03043773570770325
2021-05-09,-0.022814836087524326
2021-05-10,0.001654444967939872
2021-05-11,0.002942473836471171
2021-05-12,-0.022237049815948318
2021-05-13,0.014718475877752102
2021-05-14,-0.02596979344801864
2021-05-15,0.008150944855104925
2021-05-16,-0.01126470109879707
2021-05-17,0.025249775784259798
2021-05-18,-0.08571289679170147
2021-05-19,0.013740958116022162
2021-05-20,-0.015455014727645766
2021-05-21,-0.008734674616541205
2021-05-22,-0.044499754496697075
2021-05-23,0.01667635897565445
2021-05-24,0.017511227026748344
2021-05-25,0.052457963841241684
2021-05-26,-0.02108962325724495
2021-05-27,-0.023826695721091196
2021-05-28,0.001988639535206227
2021-05-29,0.008193787861410229
2021-05-30,0.006157967009153387
2021-05-31,0.00664459334776768
2021-06-01,0.02629775352988606
2021-06-02,0.0007860077880257332
2021-06-03,-0.0016360171619407282
2021-06-04,0.00410848436592004
2021-06-05,0.014144644039455478
2021-06-06,-0.025492791716462904
2021-06-07,-0.010636503530645491
2021-06-08,-0.01210896144950735
2021-06-09,-0.01903905305473952
2021-06-10,-0.04375837378094383
2021-06-11,0.0034365341880755462
2021-06-12,0.02164776017899772
2021-06-13,0.026204660366180965
2021-06-14,0.003938051377388785
2021-06-15,-0.03604489078893447
2021-06-16,-0.006337857765013166
2021-06-17,-0.03572074927029789
2021-06-18,0.004239084629391154
2021-06-19,0.0056056606785235275
2021-06-20,-0.1198436041067189
2021-06-21,-0.032000625975821206
2021-06-22,0.04667430541695161
2021-06-23,0.015795428651764976
2021-06-24,-0.05031233179796246
2021-06-25,0.011489746319065963
2021-06-26,0.031953404761528414
2021-06-27,0.011139628630056908
2021-06-28,0.036746826940520005
2021-06-29,-0.008857865148180433
2021-06-30,-0.002491874311398856
2021-07-01,-0.00502959237191436
2021-07-02,0.013847206410584567
2021-07-03,0.01168664161032873
2021-07-04,-0.0015370796144229537
2021-07-05,0.027205352098419455
2021-07-06,0.011173557502982101
2021-07-07,-0.018679651436480094
2021-07-08,0.005166721181065093
2021-07-09,-0.005523583690600242
2021-07-10,0.006208535044949226
2021-07-11,-0.0221556634840675
2021-07-12,-0.013029987611786642
2021-07-13,-0.005251362897332967
2021-07-14,-0.025509671358731723
2021-07-15,-0.029181967430351397
2021-07-16,-0.00018791560786091122
2021-07-17,0.00035285168372722886
2021-07-18,-0.03319853990073218
2021-07-19,-0.023955465450129942
2021-07-20,0.0413847349191776
2021-07-21,0.025195821255222794
2021-07-22,0.011871396645418697
2021-07-23,-0.002467416687625068
2021-07-24,0.0038295798185965513
2021-07-25,0.003559433639427123
2021-07-26,0.015035840477070073
2021-07-27,0.0030916319794065394
2021-07-28,0.010933284838275714
2021-07-29,0.02965069249078467
2021-07-30,0.002917062978768037
2021-07-31,-0.0050344056803295345
2021-08-01,0.01580284614917793
2021-08-02,-0.008703163227274269
2021-08-03,0.014784712932554456
2021-08-04,0.01582514739554597
2021-08-05,0.007980400903701224
2021-08-06,0.018551566283884435
2021-08-07,-0.028430113853854966
2021-08-08,0.02359109217940647
2021-08-09,0.011714074814006326
2021-08-10,0.007276575301784272
2021-08-11,-0.009249087480834084
2021-08-12,0.0340038207118456
2021-08-13,0.002776708786155435
2021-08-14,-0.003112847003610586
2021-08-15,-0.0058444632570705535
2021-08-16,-0.0175116311510104
2021-08-17,-0.003923030076262046
2021-08-18,0.030283798117847205
2021-08-19,0.01331379781590769
2021-08-20,0.0016570663582500256
2021-08-21,0.02579128718467172
2021-08-22,-0.00037544839828962395
2021-08-23,-0.03673813751330657
2021-08-24,0.014872874442338535
2021-08-25,-0.009399129777203252
2021-08-26,0.02169502027889103
2021-08-27,-0.0007716504206525254
2021-08-28,-0.003277051250467733
2021-08-29,-0.00763927678797427
2021-08-30,0.0013109785985359057
2021-08-31,0.010079435636756173
2021-09-01,1.8581192453570594e-06
2021-09-02,0.004230447095200152
2021-09-03,0.006695657142666178
2021-09-04,0.0022949818952637813
2021-09-05,0.0010451454633200186
2021-09-06,-0.034467790207419635
2021-09-07,0.0036242728107365174
2021-09-08,0.005800185036608507
2021-09-09,-0.012202455287493974
2021-09-10,0.0072638023579134625
2021-09-11,0.006943143845020705
2021-09-12,-0.010878538142488181
2021-09-13,0.01324030702402701
2021-09-14,0.006205827718510859
2021-09-15,-0.004719519984367926
2021-09-16,-0.008016884089088738
2021-09-17,0.005381500086952817
2021-09-18,-0.0030040210565446257
2021-09-19,-0.025275742309473048
2021-09-20,-0.0015298574110427232
2021-09-21,0.01545216085898704
2021-09-22,0.003859247019838863
2021-09-23,-0.015945219425676727
2021-09-24,0.00769971528169866
2021-09-25,0.006930699323458134
2021-09-26,-0.015099573143773082
2021-09-27,-0.00644086696261259
2021-09-28,0.003997437293162376
2021-09-29,0.007123298712643944
2021-09-30,0.016777959318891922
2021-10-01,0.00048472093611540146
2021-10-02,0.00906385911247698
2021-10-03,-0.008218532629348352
2021-10-04,0.010475723699337802
2021-10-05,-0.0038520524788283605
2021-10-06,-0.0018823603642896813
2021-10-07,-0.0009008510701822292
2021-10-08,0.004078720098785071
2021-10-09,-0.004901468594375791
2021-10-10,-0.0012450980396743194
2021-10-11,-0.004239970360808254
2021-10-12,0.003321651326053665
2021-10-13,0.007308880335838985
2021-10-14,0.015052766610423651
2021-10-15,0.0001994255545174628
2021-10-16,0.015200335207054438
2021-10-17,-0.006839907844160109
2021-10-18,0.006550165734491298
2021-10-19,0.0063951815856351235
2021-10-20,-0.0072130332029574085
2021-10-21,-0.004954224797969697
2021-10-22,0.0034956989535233074
2021-10-23,-0.010819439103990414
2021-10-24,0.012411479878291054
2021-10-25,-0.006716981594768634
2021-10-26,-0.009011000906058886
2021-10-27,0.008020141778898537
2021-10-28,0.00449963030516165
2021-10-29,0.0016263535549525532
2021-10-30,0.008641115421914813
2021-10-31,0.0033575517010779876
2021-11-01,0.010242382673145034
2021-11-02,0.03109264490355579
2021-11-03,0.01719467534322594
2021-11-04,-0.023124237863879293
2021-11-05,-0.0008742319411063626
2021-11-06,-0.000993481785509065
2021-11-07,-0.023746513982573325
2021-11-08,-0.013619914135756361
2021-11-09,0.01853385868040358
2021-11-10,-0.004221446302901888
2021-11-11,0.00664221426676348
2021-11-12,0.0021081865748846518
2021-11-13,-0.009996941668298454
2021-11-14,0.006671814469801474
2021-11-15,0.024125799771069545
2021-11-16,-8.880573936820291e-05
2021-11-17,0.018826759190339715
2021-11-18,-0.008858852711356113
2021-11-19,-0.010576779843478712
2021-11-20,0.007679124593015896
2021-11-21,0.016503187168260602
2021-11-22,-0.012320509864411022
2021-11-23,-0.0007299059726421087
2021-11-24,-0.009070320131177478
2021-11-25,0.031744250318844536
2021-11-26,0.0030523550119163634
2021-11-27,-0.011603540724211325
2021-11-28,-0.010432190062389823
2021-11-29,-0.008688215043794134
2021-11-30,0.000506447168755475
2021-12-01,0.005556308467121518
2021-12-02,0.020590667042001742
2021-12-03,0.02886361592375697
2021-12-04,0.0037239544635836452
2021-12-05,-0.009243988153269878
2021-12-06,-0.004689050421745944
2021-12-07,-0.004938927269987015
2021-12-08,0.019249296423384354
2021-12-09,0.011341560413761664
2021-12-10,-0.019531044492138383
2021-12-11,0.0012816539744449074
2021-12-12,0.029511196272557383
2021-12-13,-0.011195820582248217
2021-12-14,-0.01219093565897822
2021-12-15,0.007198271958474889
2021-12-16,0.014103434464481923
2021-12-17,-0.01444241044842387
2021-12-18,0.0025871331461162494
2021-12-19,-0.005665884479823968
2021-12-20,-0.002229398414228312
2021-12-21,0.0019352233780036698
2021-12-22,-0.015445720151133546
2021-12-23,0.002555760807893437
2021-12-24,0.006069997016557194
2021-12-25,0.002491338780945984
2021-12-26,-0.002356569829773947
2021-12-27,0.016367787698484015
2021-12-28,0.007490512232036783
2021-12-29,-0.007327257269667542
2021-12-30,0.006613675416182296
2021-12-31,-0.00937758005835887
2022-01-01,-0.004112217450979672
2022-01-02,0.0028603150834467517
2022-01-03,0.002275843515211484
2022-01-04,0.013223508061776856
2022-01-05,0.0035410291634647706
2022-01-06,0.012081205048646515
2022-01-07,-0.004688646670945595
2022-01-08,0.010942111848457836
2022-01-09,-0.0018523428003951459
2022-01-10,-0.005249050126318711
2022-01-11,-0.010832366422236728
2022-01-12,0.0167986391817303
2022-01-13,-0.008083026172521768
2022-01-14,-0.004850539156178391
2022-01-15,0.004477518998503349
2022-01-16,0.0005938504471583173
2022-01-17,0.0067078459562468495
2022-01-18,0.003784574711245048
2022-01-19,0.0054523286126597625
2022-01-20,0.027390059027271763
2022-01-21,0.00791701024185465
2022-01-22,-0.017413834603257183
2022-01-23,0.00025626337701667445
2022-01-24,-0.005955760490019224
2022-01-25,0.002289479990895682
2022-01-26,0.0011738705454917842
2022-01-27,0.004750605382090933
2022-01-28,0.01358573900102611
2022-01-29,-0.01785005116831151
2022-01-30,0.009786421236924525
2022-01-31,0.008109198006847063
2022-02-01,-0.008048672633959142
2022-02-02,0.008515965047248386
2022-02-03,-0.00462534733803277
2022-02-04,0.009169172211080046
2022-02-05,-0.008354832982422233
2022-02-06,-0.014006418677653287
2022-02-07,0.009995163434555865
2022-02-08,-0.011506240641589782
2022-02-09,0.005828666472977417
2022-02-10,0.015276165948350906
2022-02-11,-0.006009258535424666
2022-02-12,0.006293094303053248
2022-02-13,-0.0034946714229021625
2022-02-14,-0.01405095844072446
2022-02-15,0.004202996533676506
2022-02-16,0.015138435994502819
2022-02-17,-0.01825137177065872
2022-02-18,-0.009466054746514296
2022-02-19,-0.012303984057343342
2022-02-20,-0.011133660856537997
2022-02-21,0.002305938250094952
2022-02-22,0.011236936556292543
2022-02-23,-0.018541229035418105
2022-02-24,0.0073397945883453275
2022-02-25,-0.0010737713196472543
2022-02-26,0.006476239231733016
2022-02-27,-0.00840151018729729
2022-02-28,0.010485784961553168
2022-03-01,-0.00024575830666373477
2022-03-02,0.006048761554282356
2022-03-03,-0.0055408870601951765
2022-03-04,0.0023332218904639213
2022-03-05,-0.009132882815939936
2022-03-06,0.007328958991692502
2022-03-07,-0.005130233322841571
2022-03-08,-0.008927340588457344
2022-03-09,-0.004210532345653606
2022-03-10,0.0010270539846624072
2022-03-11,-0.00554549088183931
2022-03-12,0.008910822446602351
2022-03-13,-0.0006898143561252512
2022-03-14,0.0134310763541301
2022-03-15,0.0011147765840280321
2022-03-16,-0.00376886628269546
2022-03-17,0.003161989947845445
2022-03-18,0.006420648687510466
2022-03-19,-0.006039839822756465
2022-03-20,0.019813775879105266
2022-03-21,0.00015735566074503993
2022-03-22,0.005603212436247285
2022-03-23,-0.012512071948929226
2022-03-24,-0.011492480153275642
2022-03-25,0.009253781586902043
2022-03-26,0.0026025559255242747
2022-03-27,-0.006082857677803588
2022-03-28,0.007070574482159309
2022-03-29,0.019098916169765
2022-03-30,-0.0003541291226013543
2022-03-31,0.02567358455869506
2022-04-01,0.00881995957571391
2022-04-02,0.0018545154914575424
2022-04-03,-0.01808514173615894
2022-04-04,-0.0015393043626730218
2022-04-05,-0.022284333191566197
2022-04-06,0.008473366636786661
2022-04-07,-0.012589501205796494
2022-04-08,0.005109812271432146
2022-04-09,-0.008447833810093619
2022-04-10,-0.003889627955940722
2022-04-11,0.006483461374130028
2022-04-12,-0.0035418868092489397
2022-04-13,-0.0015875286455355742
2022-04-14,0.0028662087435409322
2022-04-15,-0.0018929055642251669
2022-04-16,-0.0019454989462251993
2022-04-17,-0.008123174805192424
2022-04-18,0.0123055498831659
2022-04-19,0.005598317889401017
2022-04-20,-0.008214338271613886
2022-04-21,0.002050047401984445
2022-04-22,0.0036117275208154
2022-04-23,-0.004394645972276567
2022-04-24,-0.0201015086841293
2022-04-25,-0.007444636533728177
2022-04-26,-0.0009744559044082557
2022-04-27,5.6447462865261144e-05
2022-04-28,-0.0017607836844882874
2022-04-29,-0.019477534242934857
2022-04-30,0.007742818442774135
2022-05-01,-0.003897692290427357
2022-05-02,-0.004456991932048071
2022-05-03,0.010261929006864179
2022-05-04,-0.0075955625559678275
2022-05-05,-0.0086441589637416
2022-05-06,-0.010043608390388759
2022-05-07,-0.002811633164837346
2022-05-08,-0.009242324083749254
2022-05-09,-0.008389875808237246
2022-05-10,-0.09225894115560462
2022-05-11,-0.04333558965548745
2022-05-12,0.05084365082375375
2022-05-13,0.031019768067784836
2022-05-14,0.013488390008008722
2022-05-15,0.003754005516780401
2022-05-16,0.01346288242730731
2022-05-17,0.059418426752203546
2022-05-18,-0.015784960144109905
2022-05-19,-0.014302933018890296
2022-05-20,0.00588643345436024
2022-05-21,-0.001878052109586581
2022-05-22,-0.01243674116034843
2022-05-23,-0.005582060702176261
2022-05-24,0.00181291807381867
2022-05-25,0.0002688456862305344
2022-05-26,-0.005441729339839552
2022-05-27,0.004122638573619275
2022-05-28,0.004985841846932182
2022-05-29,0.01304506891642987
2022-05-30,-0.0008847225191298547
2022-05-31,-0.004261919564404804
2022-06-01,0.0029097060821035026
2022-06-02,0.004414299141199063
2022-06-03,-0.00046798484280519137
2022-06-04,-0.0012978874394848905
2022-06-05,-0.005349671130038036
2022-06-06,0.014862453984741286
2022-06-07,-0.011157845354050178
2022-06-08,0.008813166099647773
2022-06-09,0.027606056060321293
2022-06-10,-0.004234363878957703
2022-06-11,-0.03702844043131659
2022-06-12,0.006986764537406209
2022-06-13,0.008192601482711837
2022-06-14,0.008990762243112016
2022-06-15,0.0026781661393959766
2022-06-16,-0.006696588078845878
2022-06-17,-0.0010456874791847648
2022-06-18,-0.005737862293902607
2022-06-19,0.007263859678814599
2022-06-20,0.002108524651410093
2022-06-21,0.005465436760548226
2022-06-22,0.012305997290185555
2022-06-23,0.010882227673573164
2022-06-24,-0.010161734213756546
2022-06-25,-0.003079656584313528
2022-06-26,0.019228731679917344
2022-06-27,0.004199008706465168
2022-06-28,0.015482089035782964
2022-06-29,-0.026041504197281906
2022-06-30,0.0058544047439033076
2022-07-01,-0.0009452075401370497
2022-07-02,-0.000706798335658565
2022-07-03,0.0018289649772420535
2022-07-04,0.000617947931020657
2022-07-05,0.001419064447497842
2022-07-06,0.004812404466111753
2022-07-07,-0.004962786887099391
2022-07-08,0.007494320442322344
2022-07-09,-0.007075077433515209
2022-07-10,-0.0042280988193192925
2022-07-11,-0.002443669636011836
2022-07-12,-0.0007143683668459078
2022-07-13,-0.00672121296907735
2022-07-14,-0.007159972731032194
2022-07-15,0.0038510502380280087
2022-07-16,0.003116779966422234
2022-07-17,-0.008813508946408644
2022-07-18,-0.0026982489911034913
2022-07-19,-0.003043676344000379
2022-07-20,0.0016547522372036827
2022-07-21,0.011673231456664546
2022-07-22,0.016490687426038875
2022-07-23,-0.013345805035520741
2022-07-24,0.007821300563438882
2022-07-25,-0.0030885264307831672
2022-07-26,-0.014100126935957746
2022-07-27,-0.01961842610757314
2022-07-28,0.022478987959623442
2022-07-29,0.003002186696696052
2022-07-30,0.009001419397556054
2022-07-31,0.01693190535441258
2022-08-01,-0.010442285702203957
2022-08-02,0.0002158044107276602
2022-08-03,0.00014583320383709797
2022-08-04,0.04363854744353102
2022-08-05,-0.02931512349321963
2022-08-06,-0.009570139220121399
2022-08-07,-0.01929683387185599
2022-08-08,0.012370376505761671
2022-08-09,-0.0026369799036740638
2022-08-10,-0.00587500543734909
2022-08-11,0.00043997808606865974
2022-08-12,0.0103632908910809
2022-08-13,-0.007288830969435778
2022-08-14,0.011206704052982852
2022-08-15,-0.0023681290937725974
2022-08-16,-0.00983333168424727
2022-08-17,-0.00676358113015485
2022-08-18,0.007996670895975555
2022-08-19,0.0038458613878729064
2022-08-20,-0.0080854143674286
2022-08-21,-0.011057931582463598
2022-08-22,-0.003273633264798237
2022-08-23,0.0023345247877182285
2022-08-24,0.004716926272383182
2022-08-25,0.0037515866443849077
2022-08-26,0.00928748854978445
2022-08-27,-0.0026387788623156716
2022-08-28,-0.00705708955467832
2022-08-29,-0.00124010490251103
2022-08-30,-0.010525499240382374
2022-08-31,-0.00566637583454066
2022-09-01,-0.006919475726822499
2022-09-02,-0.0004859348686959697
2022-09-03,-0.0006356264341021989
2022-09-04,-0.007984214779677479
2022-09-05,0.007870618618039726
2022-09-06,-5.541032142242219e-05
2022-09-07,-0.011869056937101385
2022-09-08,-0.006619062388059538
2022-09-09,-0.001288759386169902
2022-09-10,-0.004401363911441303
2022-09-11,-0.007170513780854204
2022-09-12,0.015342401381851056
2022-09-13,-0.007412175879070615
2022-09-14,0.0010051438246712063
2022-09-15,-0.000108926412598076
2022-09-16,-0.007059232824807249
2022-09-17,0.0096187825135996
2022-09-18,-0.0050746262122902674
2022-09-19,0.0023305142838641046
2022-09-20,0.002761007468076615
2022-09-21,-0.010906177924818183
2022-09-22,-0.01719443450264635
2022-09-23,0.003277258284473561
2022-09-24,0.0020434401328000007
2022-09-25,0.0002422333828502321
2022-09-26,-0.0014688938663490747
2022-09-27,-0.00025559497535077025
2022-09-28,0.01802555956198515
2022-09-29,-0.017281351333736317
2022-09-30,-0.003836587422348159
2022-10-01,0.011577027570642828
2022-10-02,-0.0017832349745382503
2022-10-03,-9.034314859268644e-05
2022-10-04,0.005908745540768479
2022-10-05,-0.003303033122720622
2022-10-06,0.010574551781994623
2022-10-07,-0.0023683770689162387
2022-10-08,-0.004252534792158924
2022-10-09,-0.0013225877299214428
2022-10-10,-0.002206953621839536
2022-10-11,-0.002708644230707269
2022-10-12,-0.007922682078441379
2022-10-13,0.007637445460783043
2022-10-14,0.012292319807306828
2022-10-15,-0.008017730557338454
2022-10-16,2.757473700309987e-05
2022-10-17,0.0016350406262224393
2022-10-18,-0.0038864340703713696
2022-10-19,-0.004591182888351142
2022-10-20,0.001732580719765009
2022-10-21,-0.0009815719437394899
2022-10-22,-0.002572770080150222
2022-10-23,0.0050631675657175634
2022-10-24,-0.01106133165297496
2022-10-25,-0.004356842274437667
2022-10-26,0.006498290206540025
2022-10-27,-0.0015115118132925653
2022-10-28,-0.0009949732892272634
2022-10-29,-0.005258631818767956
2022-10-30,0.002030585312015498
2022-10-31,-0.0006489359856222121
2022-11-01,0.0001354012913781233
2022-11-02,0.02801656374698669
2022-11-03,-0.016017928004588566
2022-11-04,-0.00216034520094488
2022-11-05,-0.011059665316048295
2022-11-06,-0.005284461250642192
2022-11-07,-0.0086159447098344
2022-11-08,-0.010257039699609782
2022-11-09,-0.013155157500183479
2022-11-10,0.002501802511787332
2022-11-11,0.00988640983522937
2022-11-12,0.00606413772700809
2022-11-13,-0.012371208847339332
2022-11-14,0.026610842796153777
2022-11-15,0.007113410199136139
2022-11-16,-0.018229922516945662
2022-11-17,0.006681797740310191
2022-11-18,-0.005367597221418885
2022-11-19,0.009932426686479534
2022-11-20,0.002939991090351368
2022-11-21,-0.014237477383936659
2022-11-22,-0.008392922994653551
2022-11-23,-0.007483314279046138
2022-11-24,-0.00038984465250369027
2022-11-25,0.001199750518367626
2022-11-26,0.002514201004252481
2022-11-27,0.0060056865183073516
2022-11-28,-0.0016157798074789564
2022-11-29,-0.00422145901177251
2022-11-30,0.007885913319475746
2022-12-01,-0.002045315472044784
2022-12-02,0.014021729257239768
2022-12-03,-0.006750697327004063
2022-12-04,-0.0007066110128709502
2022-12-05,0.0023892013689197356
2022-12-06,-0.005170418207707583
2022-12-07,-0.0009043640521804175
2022-12-08,-0.0023785069040954676
2022-12-09,0.004943381419605153
2022-12-10,0.005178479289418947
2022-12-11,-0.0010918214132367154
2022-12-12,-0.011753465252155038
2022-12-13,0.0059476014324213455
2022-12-14,0.0048027464073603365
2022-12-15,-0.004176026887238615
2022-12-16,-0.003288850037205693
2022-12-17,-0.0028537428148993627
2022-12-18,-0.008187630552865977
2022-12-19,0.004655841135373429
2022-12-20,-0.0054899434700149685
2022-12-21,-0.0051931477221323075
2022-12-22,0.004887155117069497
2022-12-23,0.0015490154015773694
2022-12-24,-0.009832035352999147
2022-12-25,-0.0016132358658370594
2022-12-26,-0.0022425322737584796
2022-12-27,-0.004621326997641395
2022-12-28,-0.005036647005214667
2022-12-29,-0.008021643796778832
2022-12-30,0.005714180351184428
2022-12-31,0.0011253503879251614
2023-01-01,0.0005921385955813818
2023-01-02,-0.003069132227825455
2023-01-03,-0.005529463018741465
2023-01-04,0.0041136772417493805
2023-01-05,-0.004925016089799672
2023-01-06,-0.0043435025801815685
2023-01-07,0.013057689249214688
2023-01-08,-0.005147823451950528
2023-01-09,0.006182039768606096
2023-01-10,-0.004895690693565546
2023-01-11,-0.007782262134657603
2023-01-12,-0.0024228279943306896
2023-01-13,0.0003166534378162833
2023-01-14,0.009058249651552774
2023-01-15,-0.011163166644763689
2023-01-16,0.0035412866419524125
2023-01-17,-0.004812526902022052
2023-01-18,-0.0012213287619456947
2023-01-19,-0.001720662725532618
2023-01-20,0.003488129540294871
2023-01-21,0.0021437058831230704
2023-01-22,0.022485584287966986
2023-01-23,-0.0043559624790179274
2023-01-24,0.0029118846211724225
2023-01-25,0.00550121145574578
2023-01-26,0.003778731891145082
2023-01-27,0.0035278850168316556
2023-01-28,-0.0033369226133315166
2023-01-29,0.000707906851616702
2023-01-30,-0.0024608545405618854
2023-01-31,-0.0036350710343144854
2023-02-01,0.004547649300231882
2023-02-02,0.003780411826870056
2023-02-03,0.07074413539418245
2023-02-04,0.000225630096445828
2023-02-05,-0.017776357001842213
2023-02-06,0.004669884748594422
2023-02-07,-0.0002162072419377159
2023-02-08,-0.01267712524751885
2023-02-09,0.003371634389202516
2023-02-10,0.01269078655402578
2023-02-11,0.004194149000453118
2023-02-12,-0.017226406448239806
2023-02-13,0.003195795962694481
2023-02-14,0.002971590707367744
2023-02-15,0.009301688152248966
2023-02-16,0.0007455213346880818
2023-02-17,0.007791890281888758
2023-02-18,0.00870265361989242
2023-02-19,0.021674539464288767
2023-02-20,-0.007360529473883215
2023-02-21,-0.003800725841908381
2023-02-22,0.009550737585638513
2023-02-23,0.0039853559732110355
2023-02-24,-0.014719800179095577
2023-02-25,0.011431508115560707
2023-02-26,-1.6042168274554847e-05
2023-02-27,-0.00808322705726816
2023-02-28,0.004804060722830794
2023-03-01,-0.004322568168530827
2023-03-02,-0.015694480736676897
2023-03-03,-0.009666944030751745
2023-03-04,-0.0016547749359084873
2023-03-05,-0.0011916448319885253
2023-03-06,-0.004313487357016643
2023-03-07,-0.010704478362594139
2023-03-08,0.0005950494298319065
2023-03-09,0.002792794191001091
2023-03-10,-0.012096730065815464
2023-03-11,-0.0013026477152273674
2023-03-12,0.0021064051922019544
2023-03-13,0.0003233467432732784
2023-03-14,-0.0005505873455471377
2023-03-15,0.0059534579708784285
2023-03-16,-0.006332078979071731
2023-03-17,0.012590645317976268
2023-03-18,-0.0037432978128720817
2023-03-19,-0.002494194551332929
2023-03-20,-0.012652073038963874
2023-03-21,-0.008075052956921458
2023-03-22,-0.0015257274516713437
2023-03-23,0.007610229934667645
2023-03-24,-0.005883271844961513
2023-03-25,0.0009283296123607787
2023-03-26,-0.0048497595642891245
2023-03-27,-0.007346859344073087
2023-03-28,0.002462661422048873
2023-03-29,-4.5783469055038495e-05
2023-03-30,-0.005975944035250591
2023-03-31,0.00017501134966591003
2023-04-01,0.00523089106231045
2023-04-02,-0.006341627856496723
2023-04-03,0.002525369865896021
2023-04-04,0.007302640662719684
2023-04-05,0.012653529854199652
2023-04-06,-0.0016875409348522385
2023-04-07,0.012743534455540217
2023-04-08,0.0011395993322378395
2023-04-09,-0.00400719383649939
2023-04-10,-0.002381157507190146
2023-04-11,-0.005295099389494018
2023-04-12,-0.0014298749716219472
2023-04-13,-5.0041922520227544e-05
2023-04-14,0.0014412725402914717
2023-04-15,0.007389849518599112
