date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_dw_long,avg_dw_short,btc_5d_pct,regime,daily_return
2020-02-24,10400.023679670025,0,5200.011839835012,-5200.011839835012,0.0,10400.023679670025,1,2,1.615422452032433,2.403152793434537,,,
2020-02-25,10292.159294250141,0,5146.079647125071,-5146.079647125071,0.0,10292.159294250141,1,2,1.5861031874347682,2.3352059115144943,,,-0.010371551906245835
2020-02-26,10321.15624010085,0,5160.578120050425,-5160.578120050425,0.0,10321.15624010085,1,2,1.467879087070054,2.180859896195912,,,0.0028173821470980354
2020-02-27,10511.446037751355,0,5255.723018875678,-5255.723018875678,0.0,10511.446037751355,1,2,1.2318836680493497,2.1422177581459985,,,0.01843686823683277
2020-02-28,10625.482282820029,0,5312.741141410014,-5312.741141410014,0.0,10625.482282820029,1,2,1.4704071061631077,2.2205989255119274,,,0.010848768538516795
2020-02-29,10619.662530880712,0,5309.831265440356,-5309.831265440356,0.0,10619.662530880712,1,2,1.4646670403735904,2.2193297869468154,,,-0.000547716497417361
2020-03-01,10285.85240682394,0,5142.92620341197,-5142.92620341197,0.0,10285.85240682394,1,2,1.433451418692507,2.1638275268397646,,,-0.03143321391674092
2020-03-02,10136.288362582369,0,5068.144181291184,-5068.144181291184,0.0,10136.288362582369,1,2,1.439548358042301,2.1800796150391624,,,-0.01454075348605488
2020-03-03,9917.664124854653,0,4958.8320624273265,-4958.8320624273265,0.0,9917.664124854653,1,2,1.422389888201071,2.0837254261754357,,,-0.021568470618373192
2020-03-04,9994.298903957504,0,4997.149451978752,-4997.149451978752,0.0,9994.298903957504,1,2,1.532244500627715,2.1591445562348737,,,0.0077270996615823595
2020-03-05,10056.758939532267,0,5028.379469766133,-5028.379469766133,0.0,10056.758939532267,1,2,1.5352993490701046,2.103728078718212,,,0.0062495664953576835
2020-03-06,10331.831037309566,0,5165.915518654783,-5165.915518654783,0.0,10331.831037309566,1,2,1.580051911119464,2.141711182183882,,,0.027351962936688734
2020-03-07,10381.50095796551,0,5190.750478982755,-5190.750478982755,0.0,10381.50095796551,1,2,1.6045296459749099,2.102538595125652,,,0.004807465441176939
2020-03-08,10613.72748489574,0,5306.86374244787,-5306.86374244787,0.0,10613.72748489574,1,2,1.6234332474534388,2.1113064641171038,,,0.022369263160549657
2020-03-09,10688.34829909249,0,5344.174149546245,-5344.174149546245,0.0,10688.34829909249,1,2,1.345335567153844,2.0068344183666653,,,0.007030594511018062
2020-03-10,10886.102641260259,0,5443.051320630129,-5443.051320630129,0.0,10886.102641260259,1,2,1.6989799936008694,2.047282273131828,,,0.018501861712773682
2020-03-11,12058.464820230452,0,6029.232410115226,-6029.232410115226,0.0,12058.464820230452,1,2,1.6738772474936048,2.0839975918240725,,,0.1076934709881141
2020-03-12,12211.078503627528,0,6105.539251813764,-6105.539251813764,0.0,12211.078503627528,1,2,1.6478278100774555,1.8996933386807422,,,0.012656145344557945
2020-03-13,12168.711234382394,0,6084.355617191197,-6084.355617191197,0.0,12168.711234382394,1,2,1.161063005121558,1.1806407812825153,,,-0.003469576354991788
2020-03-14,12644.652633057382,0,6322.326316528691,-6322.326316528691,0.0,12644.652633057382,1,2,2.254973793707568,2.122187952153167,,,0.039111898500001185
2020-03-15,13027.803262196827,0,6513.901631098413,-6513.901631098413,0.0,13027.803262196827,1,2,2.431386862454604,2.1440658436607887,,,0.030301396191601215
2020-03-16,12998.865996468656,0,6499.432998234328,-6499.432998234328,0.0,12998.865996468656,1,2,1.9823632193004799,2.5414287929498873,,,-0.002221193024317447
2020-03-17,13059.2816571836,0,6529.6408285918,-6529.6408285918,0.0,13059.2816571836,1,2,1.9668951907557082,2.5492656142349843,,,0.004647763945820893
2020-03-18,12901.146069889111,0,6450.573034944556,-6450.573034944556,0.0,12901.146069889111,1,2,2.0952903763973736,2.595878156176389,,,-0.01210905710173582
2020-03-19,12456.276437488443,0,6228.138218744221,-6228.138218744221,0.0,12456.276437488443,1,2,2.0708584741650156,2.5865192758701476,,,-0.034482954459292614
2020-03-20,12671.832172550117,0,6335.916086275059,-6335.916086275059,0.0,12671.832172550117,1,2,1.9479049238399064,2.5137145880466942,,,0.01730498966873739
2020-03-21,12628.69278957039,0,6314.346394785195,-6314.346394785195,0.0,12628.69278957039,1,2,2.0742189263125392,2.5754118856114223,,,-0.003404352456085724
2020-03-22,12501.62863847982,0,6250.81431923991,-6250.81431923991,0.0,12501.62863847982,1,2,2.102174784457463,2.577255839391751,,,-0.010061544231680708
2020-03-23,12252.119226997827,0,6126.059613498914,-6126.059613498914,0.0,12252.119226997827,1,2,2.0614500346728724,2.5807560652911237,,,-0.01995815254934119
2020-03-24,12110.605730249627,0,6055.302865124813,-6055.302865124813,0.0,12110.605730249627,1,2,2.0751040116061947,2.6000921498232117,,,-0.01155012403375677
