date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_spread_long,avg_spread_short
2021-05-26,10838.659762127634,0,5000.0,5000.0,0.0,10000.0,2,1,-135.01089727168667,-419.4695006430868
2021-05-27,10854.985253184808,0,5000.0,5000.0,0.0,10000.0,2,1,-135.01089727168667,-419.4695006430868
2021-05-28,11008.553408778935,0,5000.0,5000.0,0.0,10000.0,2,1,-135.01089727168667,-419.4695006430868
2021-05-29,10742.325097450559,0,5000.0,5000.0,0.0,10000.0,2,1,-135.01089727168667,-419.4695006430868
2021-05-30,10482.717958762549,0,5000.0,5000.0,0.0,10000.0,2,1,-135.01089727168667,-419.4695006430868
2021-05-31,10893.478625627,0,5000.0,5000.0,0.0,10000.0,2,1,-135.01089727168667,-419.4695006430868
2021-06-01,10900.241965389238,0,5000.0,5000.0,0.0,10000.0,2,1,-135.01089727168667,-419.4695006430868
2021-06-02,9819.305610359876,0,5450.120982694619,5450.120982694619,0.0,10900.241965389238,2,1,-33.344686798907354,-365.36911081896716
2021-06-03,9903.44765173234,0,5450.120982694619,5450.120982694619,0.0,10900.241965389238,2,1,-33.344686798907354,-365.36911081896716
2021-06-04,9899.057440592493,0,5450.120982694619,5450.120982694619,0.0,10900.241965389238,2,1,-33.344686798907354,-365.36911081896716
2021-06-05,9946.397087471341,0,5450.120982694619,5450.120982694619,0.0,10900.241965389238,2,1,-33.344686798907354,-365.36911081896716
2021-06-06,9408.362747619978,0,5450.120982694619,5450.120982694619,0.0,10900.241965389238,2,1,-33.344686798907354,-365.36911081896716
2021-06-07,9528.796605644244,0,5450.120982694619,5450.120982694619,0.0,10900.241965389238,2,1,-33.344686798907354,-365.36911081896716
2021-06-08,9638.396987940721,0,5450.120982694619,5450.120982694619,0.0,10900.241965389238,2,1,-33.344686798907354,-365.36911081896716
2021-06-09,10087.788367007097,0,4819.198493970361,4819.198493970361,0.0,9638.396987940721,2,1,-27.570998915014343,-291.43212229110793
2021-06-10,10086.74437453095,0,4819.198493970361,4819.198493970361,0.0,9638.396987940721,2,1,-27.570998915014343,-291.43212229110793
2021-06-11,10001.219354326471,0,4819.198493970361,4819.198493970361,0.0,9638.396987940721,2,1,-27.570998915014343,-291.43212229110793
2021-06-12,10119.066997556269,0,4819.198493970361,4819.198493970361,0.0,9638.396987940721,2,1,-27.570998915014343,-291.43212229110793
2021-06-13,10114.867143491236,0,4819.198493970361,4819.198493970361,0.0,9638.396987940721,2,1,-27.570998915014343,-291.43212229110793
2021-06-14,10083.64056196269,0,4819.198493970361,4819.198493970361,0.0,9638.396987940721,2,1,-27.570998915014343,-291.43212229110793
2021-06-15,10093.720440292376,0,4819.198493970361,4819.198493970361,0.0,9638.396987940721,2,1,-27.570998915014343,-291.43212229110793
2021-06-16,9985.636142093494,0,5046.860220146188,5046.860220146188,0.0,10093.720440292376,2,1,29.488729301956337,-156.61399077283892
2021-06-17,9613.836047262044,0,5046.860220146188,5046.860220146188,0.0,10093.720440292376,2,1,29.488729301956337,-156.61399077283892
2021-06-18,9443.410712971092,0,5046.860220146188,5046.860220146188,0.0,10093.720440292376,2,1,29.488729301956337,-156.61399077283892
2021-06-19,9723.875547299174,0,5046.860220146188,5046.860220146188,0.0,10093.720440292376,2,1,29.488729301956337,-156.61399077283892
2021-06-20,9790.106456588966,0,5046.860220146188,5046.860220146188,0.0,10093.720440292376,2,1,29.488729301956337,-156.61399077283892
2021-06-21,9381.357854648533,0,5046.860220146188,5046.860220146188,0.0,10093.720440292376,2,1,29.488729301956337,-156.61399077283892
2021-06-22,9357.33291696498,0,5046.860220146188,5046.860220146188,0.0,10093.720440292376,2,1,29.488729301956337,-156.61399077283892
2021-09-08,9904.30662948496,0,4678.66645848249,4678.66645848249,0.0,9357.33291696498,2,1,-2.6142518900379645,-81.79052003642987
2021-09-09,10113.18510511391,0,4678.66645848249,4678.66645848249,0.0,9357.33291696498,2,1,-2.6142518900379645,-81.79052003642987
2021-09-10,10090.387274524363,0,4678.66645848249,4678.66645848249,0.0,9357.33291696498,2,1,-2.6142518900379645,-81.79052003642987
2021-09-11,10484.99672592201,0,4678.66645848249,4678.66645848249,0.0,9357.33291696498,2,1,-2.6142518900379645,-81.79052003642987
2021-09-12,10404.689883736339,0,4678.66645848249,4678.66645848249,0.0,9357.33291696498,2,1,-2.6142518900379645,-81.79052003642987
2021-09-13,10269.377552529908,0,4678.66645848249,4678.66645848249,0.0,9357.33291696498,2,1,-2.6142518900379645,-81.79052003642987
2021-09-14,10234.62975359412,0,4678.66645848249,4678.66645848249,0.0,9357.33291696498,2,1,-2.6142518900379645,-81.79052003642987
2021-09-15,9886.07961879782,0,5117.31487679706,5117.31487679706,0.0,10234.62975359412,2,1,44.43095916922564,-58.3689538059268
2021-09-16,9930.036231727481,0,5117.31487679706,5117.31487679706,0.0,10234.62975359412,2,1,44.43095916922564,-58.3689538059268
2021-09-17,9598.232831573327,0,5117.31487679706,5117.31487679706,0.0,10234.62975359412,2,1,44.43095916922564,-58.3689538059268
2021-09-18,9697.441944927848,0,5117.31487679706,5117.31487679706,0.0,10234.62975359412,2,1,44.43095916922564,-58.3689538059268
2021-09-19,9828.119609680038,0,5117.31487679706,5117.31487679706,0.0,10234.62975359412,2,1,44.43095916922564,-58.3689538059268
2021-09-20,9690.299093457837,0,5117.31487679706,5117.31487679706,0.0,10234.62975359412,2,1,44.43095916922564,-58.3689538059268
2021-09-21,9532.084186805174,0,5117.31487679706,5117.31487679706,0.0,10234.62975359412,2,1,44.43095916922564,-58.3689538059268
2021-09-22,10034.63011843802,0,4766.042093402587,4766.042093402587,0.0,9532.084186805174,2,1,-23.05768072530482,-102.14175897435898
2021-09-23,10484.128034792675,0,4766.042093402587,4766.042093402587,0.0,9532.084186805174,2,1,-23.05768072530482,-102.14175897435898
2021-09-24,10399.668787950362,0,4766.042093402587,4766.042093402587,0.0,9532.084186805174,2,1,-23.05768072530482,-102.14175897435898
2021-09-25,10318.28851136204,0,4766.042093402587,4766.042093402587,0.0,9532.084186805174,2,1,-23.05768072530482,-102.14175897435898
2021-09-26,10536.489178815787,0,4766.042093402587,4766.042093402587,0.0,9532.084186805174,2,1,-23.05768072530482,-102.14175897435898
2021-09-27,10377.203178793836,0,4766.042093402587,4766.042093402587,0.0,9532.084186805174,2,1,-23.05768072530482,-102.14175897435898
2021-09-28,10185.960654210154,0,4766.042093402587,4766.042093402587,0.0,9532.084186805174,2,1,-23.05768072530482,-102.14175897435898
2021-09-29,10055.273714909654,0,5092.980327105077,5092.980327105077,0.0,10185.960654210154,2,1,-29.014662919197587,-108.8935450933461
2021-09-30,10028.188599804382,0,5092.980327105077,5092.980327105077,0.0,10185.960654210154,2,1,-29.014662919197587,-108.8935450933461
2021-10-01,9950.193005169214,0,5092.980327105077,5092.980327105077,0.0,10185.960654210154,2,1,-29.014662919197587,-108.8935450933461
2021-10-02,10048.172590950679,0,5092.980327105077,5092.980327105077,0.0,10185.960654210154,2,1,-29.014662919197587,-108.8935450933461
2021-10-03,10293.594603030333,0,5092.980327105077,5092.980327105077,0.0,10185.960654210154,2,1,-29.014662919197587,-108.8935450933461
2021-10-04,9782.914077924886,0,5092.980327105077,5092.980327105077,0.0,10185.960654210154,2,1,-29.014662919197587,-108.8935450933461
2021-10-05,9633.321880234285,0,5092.980327105077,5092.980327105077,0.0,10185.960654210154,2,1,-29.014662919197587,-108.8935450933461
2021-10-06,10027.107299336685,0,4816.660940117143,4816.660940117143,0.0,9633.321880234285,2,1,4.744728057967009,-104.6802096728307
2021-10-07,10021.991884553436,0,4816.660940117143,4816.660940117143,0.0,9633.321880234285,2,1,4.744728057967009,-104.6802096728307
2021-10-08,10108.008815412259,0,4816.660940117143,4816.660940117143,0.0,9633.321880234285,2,1,4.744728057967009,-104.6802096728307
2021-10-09,9963.6897684292,0,4816.660940117143,4816.660940117143,0.0,9633.321880234285,2,1,4.744728057967009,-104.6802096728307
2021-10-10,9987.073046666384,0,4816.660940117143,4816.660940117143,0.0,9633.321880234285,2,1,4.744728057967009,-104.6802096728307
2021-10-11,9974.773904120553,0,4816.660940117143,4816.660940117143,0.0,9633.321880234285,2,1,4.744728057967009,-104.6802096728307
2021-10-12,10061.70757658252,0,4816.660940117143,4816.660940117143,0.0,9633.321880234285,2,1,4.744728057967009,-104.6802096728307
2021-10-13,10084.52966156037,0,5030.85378829126,5030.85378829126,0.0,10061.70757658252,2,1,-30.981929111548528,-134.7724086095566
2021-10-14,9897.218335960142,0,5030.85378829126,5030.85378829126,0.0,10061.70757658252,2,1,-30.981929111548528,-134.7724086095566
2021-10-15,9068.140546733763,0,5030.85378829126,5030.85378829126,0.0,10061.70757658252,2,1,-30.981929111548528,-134.7724086095566
2021-10-16,9211.905375002858,0,5030.85378829126,5030.85378829126,0.0,10061.70757658252,2,1,-30.981929111548528,-134.7724086095566
2021-10-17,9246.0842755455,0,5030.85378829126,5030.85378829126,0.0,10061.70757658252,2,1,-30.981929111548528,-134.7724086095566
2021-10-18,9204.442768599394,0,5030.85378829126,5030.85378829126,0.0,10061.70757658252,2,1,-30.981929111548528,-134.7724086095566
2021-10-19,9092.069863938688,0,5030.85378829126,5030.85378829126,0.0,10061.70757658252,2,1,-30.981929111548528,-134.7724086095566
2021-10-20,9651.919034094113,0,4546.034931969344,4546.034931969344,0.0,9092.069863938688,2,1,-64.36222190029741,-135.16985393474087
2021-10-21,9060.937279007201,0,4546.034931969344,4546.034931969344,0.0,9092.069863938688,2,1,-64.36222190029741,-135.16985393474087
2021-10-22,9268.764684193186,0,4546.034931969344,4546.034931969344,0.0,9092.069863938688,2,1,-64.36222190029741,-135.16985393474087
2021-10-23,9405.031095889484,0,4546.034931969344,4546.034931969344,0.0,9092.069863938688,2,1,-64.36222190029741,-135.16985393474087
2021-10-24,8967.808352357377,0,4546.034931969344,4546.034931969344,0.0,9092.069863938688,2,1,-64.36222190029741,-135.16985393474087
2021-10-25,8547.350700954155,0,4546.034931969344,4546.034931969344,0.0,9092.069863938688,2,1,-64.36222190029741,-135.16985393474087
2021-10-26,8275.875871906057,0,4546.034931969344,4546.034931969344,0.0,9092.069863938688,2,1,-64.36222190029741,-135.16985393474087
