rebalance_days,sharpe_ratio,annualized_return,annualized_volatility,max_drawdown,total_return,win_rate,num_days,calmar_ratio,strategy
1,0.7920567399150353,0.2776952061052911,0.3506001427815382,-0.3809289068346161,3.020927200898597,0.521948866377231,2074,0.7289948363668161,carry_factor
3,0.4326206805949675,0.1597654990354826,0.3692969527387432,-0.523919346384977,1.3201356921099272,0.5209840810419681,2074,0.3049429270704705,carry_factor
7,0.7606586372315135,0.2790812233726516,0.366894175274724,-0.4255683492111791,3.045757856514815,0.516642547033285,2074,0.6557847262136584,carry_factor
14,-0.3388168938792146,-0.1236668763512932,0.3649961928857639,-0.7167252967171515,-0.5274382902422547,0.4983116256632899,2074,-0.17254431637578588,carry_factor
30,-0.1755262310881249,-0.0673068520664947,0.3834575131548436,-0.5765617702092629,-0.3267634696337146,0.5113362276893392,2074,-0.11673831936873945,carry_factor
